session_id,user_key,date_key,session_start,session_end,session_duration_minutes,event_count,unique_products,session_revenue
U0164_S1,164,20230605,2023-06-05 13:34:00,2023-06-05 13:34:00,0.0,1,1,0.0
U0164_S2,164,20230606,2023-06-06 16:15:00,2023-06-06 16:15:00,0.0,1,1,0.0
U0164_S3,164,20230606,2023-06-06 17:53:00,2023-06-06 17:53:00,0.0,1,1,0.0
U0165_S1,165,20230604,2023-06-04 02:11:00,2023-06-04 02:11:00,0.0,1,1,263.81
U0165_S2,165,20230605,2023-06-05 05:01:00,2023-06-05 05:01:00,0.0,1,1,0.0
U0165_S3,165,20230606,2023-06-06 17:46:00,2023-06-06 17:46:00,0.0,1,1,125.36
U0166_S1,166,20230602,2023-06-02 20:46:00,2023-06-02 20:46:00,0.0,1,1,0.0
U0166_S2,166,20230604,2023-06-04 02:50:00,2023-06-04 02:50:00,0.0,1,1,0.0
U0166_S3,166,20230606,2023-06-06 01:04:00,2023-06-06 01:04:00,0.0,1,1,2986.18
U0166_S4,166,20230606,2023-06-06 05:36:00,2023-06-06 05:36:00,0.0,1,1,0.0
U0166_S5,166,20230606,2023-06-06 19:04:00,2023-06-06 19:04:00,0.0,1,1,0.0
U0167_S1,167,20230601,2023-06-01 08:25:00,2023-06-01 08:25:00,0.0,1,1,0.0
U0167_S2,167,20230601,2023-06-01 21:20:00,2023-06-01 21:20:00,0.0,1,1,0.0
U0167_S3,167,20230602,2023-06-02 08:08:00,2023-06-02 08:08:00,0.0,1,1,1532.03
U0167_S4,167,20230605,2023-06-05 17:55:00,2023-06-05 17:55:00,0.0,1,1,2975.83
U0167_S5,167,20230606,2023-06-06 06:38:00,2023-06-06 06:38:00,0.0,1,1,0.0
U0168_S1,168,20230602,2023-06-02 03:27:00,2023-06-02 03:27:00,0.0,1,1,0.0
U0168_S2,168,20230602,2023-06-02 06:12:00,2023-06-02 06:12:00,0.0,1,1,2266.0
U0169_S1,169,20230605,2023-06-05 00:47:00,2023-06-05 00:47:00,0.0,1,1,2726.98
U0170_S1,170,20230601,2023-06-01 17:47:00,2023-06-01 17:47:00,0.0,1,1,2483.79
U0170_S2,170,20230602,2023-06-02 15:13:00,2023-06-02 15:13:00,0.0,1,1,1916.18
U0170_S3,170,20230602,2023-06-02 21:44:00,2023-06-02 21:44:00,0.0,1,1,0.0
U0170_S4,170,20230603,2023-06-03 01:01:00,2023-06-03 01:01:00,0.0,1,1,0.0
U0170_S5,170,20230604,2023-06-04 00:21:00,2023-06-04 00:21:00,0.0,1,1,0.0
U0170_S6,170,20230604,2023-06-04 07:40:00,2023-06-04 07:40:00,0.0,1,1,0.0
U0170_S7,170,20230606,2023-06-06 15:04:00,2023-06-06 15:04:00,0.0,1,1,0.0
U0171_S1,171,20230604,2023-06-04 04:36:00,2023-06-04 04:36:00,0.0,1,1,1113.29
U0171_S2,171,20230604,2023-06-04 19:02:00,2023-06-04 19:02:00,0.0,1,1,0.0
U0171_S3,171,20230604,2023-06-04 23:33:00,2023-06-04 23:33:00,0.0,1,1,0.0
U0172_S1,172,20230603,2023-06-03 09:08:00,2023-06-03 09:08:00,0.0,1,1,0.0
U0172_S2,172,20230604,2023-06-04 03:02:00,2023-06-04 03:02:00,0.0,1,1,581.27
U0172_S3,172,20230605,2023-06-05 04:21:00,2023-06-05 04:21:00,0.0,1,1,0.0
U0172_S4,172,20230605,2023-06-05 14:33:00,2023-06-05 14:33:00,0.0,1,1,0.0
U0172_S5,172,20230605,2023-06-05 20:41:00,2023-06-05 20:41:00,0.0,1,1,0.0
U0172_S6,172,20230606,2023-06-06 12:26:00,2023-06-06 12:26:00,0.0,1,1,2153.01
U0173_S1,173,20230601,2023-06-01 23:33:00,2023-06-01 23:33:00,0.0,1,1,2885.37
U0173_S2,173,20230602,2023-06-02 20:59:00,2023-06-02 20:59:00,0.0,1,1,289.79
U0173_S3,173,20230603,2023-06-03 12:48:00,2023-06-03 12:48:00,0.0,1,1,0.0
U0173_S4,173,20230603,2023-06-03 21:59:00,2023-06-03 21:59:00,0.0,1,1,0.0
U0173_S5,173,20230604,2023-06-04 07:02:00,2023-06-04 07:02:00,0.0,1,1,1880.75
U0173_S6,173,20230605,2023-06-05 09:41:00,2023-06-05 09:41:00,0.0,1,1,0.0
U0173_S7,173,20230605,2023-06-05 11:53:00,2023-06-05 11:53:00,0.0,1,1,0.0
U0173_S8,173,20230605,2023-06-05 13:09:00,2023-06-05 13:09:00,0.0,1,1,0.0
U0174_S1,174,20230601,2023-06-01 08:10:00,2023-06-01 08:10:00,0.0,1,1,0.0
U0174_S2,174,20230602,2023-06-02 04:32:00,2023-06-02 04:32:00,0.0,1,1,0.0
U0174_S3,174,20230603,2023-06-03 00:04:00,2023-06-03 00:04:00,0.0,1,1,1858.75
U0174_S4,174,20230603,2023-06-03 09:26:00,2023-06-03 09:26:00,0.0,1,1,576.21
U0175_S1,175,20230603,2023-06-03 14:34:00,2023-06-03 14:34:00,0.0,1,1,0.0
U0175_S2,175,20230604,2023-06-04 10:28:00,2023-06-04 10:28:00,0.0,1,1,2290.87
U0176_S1,176,20230601,2023-06-01 22:50:00,2023-06-01 22:50:00,0.0,1,1,0.0
U0176_S2,176,20230605,2023-06-05 16:48:00,2023-06-05 16:48:00,0.0,1,1,2829.72
U0176_S3,176,20230606,2023-06-06 19:36:00,2023-06-06 19:36:00,0.0,1,1,0.0
U0177_S1,177,20230601,2023-06-01 21:14:00,2023-06-01 21:14:00,0.0,1,1,2202.38
U0177_S2,177,20230601,2023-06-01 23:58:00,2023-06-01 23:58:00,0.0,1,1,1972.53
U0177_S3,177,20230604,2023-06-04 21:32:00,2023-06-04 21:32:00,0.0,1,1,2647.63
U0177_S4,177,20230605,2023-06-05 15:08:00,2023-06-05 15:08:00,0.0,1,1,0.0
U0177_S5,177,20230606,2023-06-06 13:14:00,2023-06-06 13:14:00,0.0,1,1,0.0
U0178_S1,178,20230602,2023-06-02 05:27:00,2023-06-02 05:27:00,0.0,1,1,0.0
U0178_S2,178,20230602,2023-06-02 06:02:00,2023-06-02 06:02:00,0.0,1,1,2160.46
U0178_S3,178,20230603,2023-06-03 19:41:00,2023-06-03 19:41:00,0.0,1,1,0.0
U0178_S4,178,20230604,2023-06-04 13:58:00,2023-06-04 13:58:00,0.0,1,1,0.0
U0178_S5,178,20230606,2023-06-06 11:25:00,2023-06-06 11:25:00,0.0,1,1,0.0
U0179_S1,179,20230604,2023-06-04 13:13:00,2023-06-04 13:13:00,0.0,1,1,0.0
U0179_S2,179,20230605,2023-06-05 17:56:00,2023-06-05 17:56:00,0.0,1,1,309.46
U0180_S1,180,20230602,2023-06-02 20:40:00,2023-06-02 20:40:00,0.0,1,1,0.0
U0180_S2,180,20230603,2023-06-03 13:13:00,2023-06-03 13:13:00,0.0,1,1,0.0
U0180_S3,180,20230604,2023-06-04 06:32:00,2023-06-04 06:32:00,0.0,1,1,528.55
U0180_S4,180,20230605,2023-06-05 18:48:00,2023-06-05 18:48:00,0.0,1,1,0.0
U0181_S1,181,20230602,2023-06-02 17:03:00,2023-06-02 17:03:00,0.0,1,1,0.0
U0181_S2,181,20230604,2023-06-04 08:20:00,2023-06-04 08:20:00,0.0,1,1,0.0
U0181_S3,181,20230604,2023-06-04 11:47:00,2023-06-04 11:47:00,0.0,1,1,0.0
U0181_S4,181,20230605,2023-06-05 17:59:00,2023-06-05 17:59:00,0.0,1,1,0.0
U0181_S5,181,20230605,2023-06-05 21:44:00,2023-06-05 21:44:00,0.0,1,1,860.8
U0181_S6,181,20230606,2023-06-06 10:20:00,2023-06-06 10:20:00,0.0,1,1,352.05
U0182_S1,182,20230603,2023-06-03 14:28:00,2023-06-03 14:28:00,0.0,1,1,2107.12
U0182_S2,182,20230604,2023-06-04 02:38:00,2023-06-04 02:48:00,10.0,2,2,4065.64
U0182_S3,182,20230606,2023-06-06 10:19:00,2023-06-06 10:19:00,0.0,1,1,318.63
U0182_S4,182,20230606,2023-06-06 14:29:00,2023-06-06 14:29:00,0.0,1,1,1285.57
U0182_S5,182,20230606,2023-06-06 15:20:00,2023-06-06 15:20:00,0.0,1,1,0.0
U0183_S1,183,20230602,2023-06-02 02:42:00,2023-06-02 02:42:00,0.0,1,1,0.0
U0183_S2,183,20230602,2023-06-02 18:17:00,2023-06-02 18:17:00,0.0,1,1,2796.63
U0183_S3,183,20230603,2023-06-03 06:47:00,2023-06-03 06:47:00,0.0,1,1,294.34
U0183_S4,183,20230603,2023-06-03 16:20:00,2023-06-03 16:20:00,0.0,1,1,0.0
U0183_S5,183,20230604,2023-06-04 18:26:00,2023-06-04 18:26:00,0.0,1,1,2093.4
U0183_S6,183,20230605,2023-06-05 17:47:00,2023-06-05 17:47:00,0.0,1,1,0.0
U0183_S7,183,20230605,2023-06-05 23:41:00,2023-06-05 23:41:00,0.0,1,1,0.0
U0184_S1,184,20230603,2023-06-03 15:17:00,2023-06-03 15:17:00,0.0,1,1,2978.52
U0184_S2,184,20230604,2023-06-04 06:48:00,2023-06-04 06:48:00,0.0,1,1,1158.71
U0185_S1,185,20230601,2023-06-01 16:00:00,2023-06-01 16:00:00,0.0,1,1,1061.97
U0185_S2,185,20230602,2023-06-02 18:55:00,2023-06-02 18:55:00,0.0,1,1,1770.94
U0185_S3,185,20230605,2023-06-05 12:49:00,2023-06-05 12:49:00,0.0,1,1,1870.58
U0186_S1,186,20230602,2023-06-02 13:48:00,2023-06-02 13:48:00,0.0,1,1,2792.22
U0186_S2,186,20230603,2023-06-03 17:04:00,2023-06-03 17:04:00,0.0,1,1,1858.0
U0186_S3,186,20230603,2023-06-03 21:53:00,2023-06-03 21:53:00,0.0,1,1,1979.66
U0186_S4,186,20230605,2023-06-05 09:17:00,2023-06-05 09:17:00,0.0,1,1,0.0
U0186_S5,186,20230605,2023-06-05 14:03:00,2023-06-05 14:03:00,0.0,1,1,1649.38
U0186_S6,186,20230605,2023-06-05 16:27:00,2023-06-05 16:27:00,0.0,1,1,0.0
U0187_S1,187,20230601,2023-06-01 11:54:00,2023-06-01 11:54:00,0.0,1,1,1234.88
U0187_S2,187,20230601,2023-06-01 16:10:00,2023-06-01 16:10:00,0.0,1,1,0.0
U0187_S3,187,20230603,2023-06-03 03:00:00,2023-06-03 03:00:00,0.0,1,1,810.87
U0187_S4,187,20230603,2023-06-03 18:14:00,2023-06-03 18:14:00,0.0,1,1,1248.97
U0187_S5,187,20230605,2023-06-05 12:36:00,2023-06-05 12:36:00,0.0,1,1,2704.26
U0188_S1,188,20230601,2023-06-01 10:52:00,2023-06-01 10:52:00,0.0,1,1,0.0
U0188_S2,188,20230601,2023-06-01 11:58:00,2023-06-01 11:58:00,0.0,1,1,0.0
U0188_S3,188,20230602,2023-06-02 04:41:00,2023-06-02 04:41:00,0.0,1,1,1857.76
U0188_S4,188,20230602,2023-06-02 11:09:00,2023-06-02 11:09:00,0.0,1,1,2335.66
U0188_S5,188,20230603,2023-06-03 16:33:00,2023-06-03 16:33:00,0.0,1,1,0.0
U0188_S6,188,20230603,2023-06-03 18:55:00,2023-06-03 18:55:00,0.0,1,1,0.0
U0188_S7,188,20230605,2023-06-05 13:08:00,2023-06-05 13:08:00,0.0,1,1,2492.85
U0188_S8,188,20230606,2023-06-06 02:01:00,2023-06-06 02:01:00,0.0,1,1,0.0
U0189_S1,189,20230602,2023-06-02 00:13:00,2023-06-02 00:13:00,0.0,1,1,501.66
U0189_S2,189,20230603,2023-06-03 23:27:00,2023-06-03 23:27:00,0.0,1,1,0.0
U0189_S3,189,20230606,2023-06-06 14:36:00,2023-06-06 14:36:00,0.0,1,1,772.44
U0189_S4,189,20230606,2023-06-06 18:07:00,2023-06-06 18:07:00,0.0,1,1,0.0
U0190_S1,190,20230601,2023-06-01 11:16:00,2023-06-01 11:16:00,0.0,1,1,2246.64
U0190_S2,190,20230602,2023-06-02 05:32:00,2023-06-02 05:32:00,0.0,1,1,0.0
U0190_S3,190,20230603,2023-06-03 00:09:00,2023-06-03 00:09:00,0.0,1,1,939.67
U0190_S4,190,20230603,2023-06-03 12:30:00,2023-06-03 12:30:00,0.0,1,1,2199.55
U0190_S5,190,20230605,2023-06-05 00:47:00,2023-06-05 00:47:00,0.0,1,1,2711.43
U0190_S6,190,20230606,2023-06-06 09:36:00,2023-06-06 09:36:00,0.0,1,1,0.0
U0191_S1,191,20230603,2023-06-03 09:27:00,2023-06-03 09:27:00,0.0,1,1,1417.06
U0191_S2,191,20230603,2023-06-03 11:43:00,2023-06-03 11:43:00,0.0,1,1,0.0
U0191_S3,191,20230604,2023-06-04 02:52:00,2023-06-04 02:52:00,0.0,1,1,948.41
U0191_S4,191,20230606,2023-06-06 02:51:00,2023-06-06 02:51:00,0.0,1,1,0.0
U0192_S1,192,20230602,2023-06-02 13:45:00,2023-06-02 13:45:00,0.0,1,1,2545.69
U0192_S10,192,20230606,2023-06-06 16:51:00,2023-06-06 16:51:00,0.0,1,1,0.0
U0192_S2,192,20230602,2023-06-02 18:00:00,2023-06-02 18:00:00,0.0,1,1,1177.03
U0192_S3,192,20230602,2023-06-02 22:57:00,2023-06-02 22:57:00,0.0,1,1,0.0
U0192_S4,192,20230603,2023-06-03 11:31:00,2023-06-03 11:31:00,0.0,1,1,0.0
U0192_S5,192,20230604,2023-06-04 09:06:00,2023-06-04 09:06:00,0.0,1,1,0.0
U0192_S6,192,20230604,2023-06-04 16:11:00,2023-06-04 16:11:00,0.0,1,1,2433.51
U0192_S7,192,20230605,2023-06-05 06:13:00,2023-06-05 06:13:00,0.0,1,1,2706.11
U0192_S8,192,20230606,2023-06-06 04:46:00,2023-06-06 04:46:00,0.0,1,1,0.0
U0192_S9,192,20230606,2023-06-06 14:20:00,2023-06-06 14:20:00,0.0,1,1,0.0
U0193_S1,193,20230601,2023-06-01 11:35:00,2023-06-01 11:35:00,0.0,1,1,0.0
U0193_S2,193,20230602,2023-06-02 01:56:00,2023-06-02 01:56:00,0.0,1,1,0.0
U0194_S1,194,20230601,2023-06-01 15:42:00,2023-06-01 15:42:00,0.0,1,1,0.0
U0194_S2,194,20230601,2023-06-01 20:54:00,2023-06-01 20:54:00,0.0,1,1,2777.57
U0194_S3,194,20230602,2023-06-02 15:42:00,2023-06-02 15:42:00,0.0,1,1,0.0
U0194_S4,194,20230604,2023-06-04 04:01:00,2023-06-04 04:01:00,0.0,1,1,0.0
U0194_S5,194,20230604,2023-06-04 05:35:00,2023-06-04 05:35:00,0.0,1,1,0.0
U0194_S6,194,20230606,2023-06-06 02:53:00,2023-06-06 02:53:00,0.0,1,1,0.0
U0195_S1,195,20230605,2023-06-05 03:25:00,2023-06-05 03:25:00,0.0,1,1,2683.28
U0195_S2,195,20230605,2023-06-05 04:45:00,2023-06-05 04:45:00,0.0,1,1,0.0
U0195_S3,195,20230605,2023-06-05 11:32:00,2023-06-05 11:32:00,0.0,1,1,1723.5
U0195_S4,195,20230605,2023-06-05 14:05:00,2023-06-05 14:05:00,0.0,1,1,2185.6
U0195_S5,195,20230606,2023-06-06 02:48:00,2023-06-06 02:48:00,0.0,1,1,0.0
U0196_S1,196,20230601,2023-06-01 08:57:00,2023-06-01 08:57:00,0.0,1,1,0.0
U0196_S2,196,20230603,2023-06-03 10:55:00,2023-06-03 10:55:00,0.0,1,1,0.0
U0197_S1,197,20230601,2023-06-01 23:32:00,2023-06-01 23:32:00,0.0,1,1,0.0
U0197_S2,197,20230604,2023-06-04 13:40:00,2023-06-04 13:40:00,0.0,1,1,2160.94
U0197_S3,197,20230605,2023-06-05 18:19:00,2023-06-05 18:19:00,0.0,1,1,290.38
U0198_S1,198,20230601,2023-06-01 21:53:00,2023-06-01 21:53:00,0.0,1,1,0.0
U0198_S2,198,20230602,2023-06-02 06:05:00,2023-06-02 06:06:00,1.0,2,2,1405.6599999999999
U0198_S3,198,20230602,2023-06-02 19:18:00,2023-06-02 19:18:00,0.0,1,1,1649.45
U0198_S4,198,20230603,2023-06-03 00:22:00,2023-06-03 00:22:00,0.0,1,1,2257.33
U0199_S1,199,20230602,2023-06-02 13:40:00,2023-06-02 13:40:00,0.0,1,1,0.0
U0199_S2,199,20230604,2023-06-04 16:19:00,2023-06-04 16:19:00,0.0,1,1,2822.06
U0199_S3,199,20230605,2023-06-05 02:15:00,2023-06-05 02:15:00,0.0,1,1,0.0
U0199_S4,199,20230606,2023-06-06 16:47:00,2023-06-06 16:47:00,0.0,1,1,1513.39
U0200_S1,200,20230601,2023-06-01 13:06:00,2023-06-01 13:06:00,0.0,1,1,153.21
U0200_S2,200,20230601,2023-06-01 20:14:00,2023-06-01 20:14:00,0.0,1,1,2299.88
U0200_S3,200,20230602,2023-06-02 04:11:00,2023-06-02 04:11:00,0.0,1,1,324.59
U0200_S4,200,20230602,2023-06-02 20:02:00,2023-06-02 20:02:00,0.0,1,1,0.0
U0200_S5,200,20230604,2023-06-04 06:28:00,2023-06-04 06:28:00,0.0,1,1,0.0
U0200_S6,200,20230605,2023-06-05 00:44:00,2023-06-05 00:44:00,0.0,1,1,2481.42
U0200_S7,200,20230605,2023-06-05 01:24:00,2023-06-05 01:24:00,0.0,1,1,0.0
U0200_S8,200,20230605,2023-06-05 10:48:00,2023-06-05 10:48:00,0.0,1,1,0.0
U0200_S9,200,20230606,2023-06-06 08:15:00,2023-06-06 08:15:00,0.0,1,1,2174.57
U0201_S1,201,20230602,2023-06-02 17:29:00,2023-06-02 17:29:00,0.0,1,1,1709.63
U0201_S2,201,20230604,2023-06-04 17:31:00,2023-06-04 17:31:00,0.0,1,1,0.0
U0202_S1,202,20230601,2023-06-01 18:43:00,2023-06-01 18:43:00,0.0,1,1,581.28
U0202_S2,202,20230603,2023-06-03 22:46:00,2023-06-03 22:46:00,0.0,1,1,669.72
U0202_S3,202,20230604,2023-06-04 07:54:00,2023-06-04 07:54:00,0.0,1,1,0.0
U0202_S4,202,20230604,2023-06-04 09:21:00,2023-06-04 09:21:00,0.0,1,1,0.0
U0202_S5,202,20230605,2023-06-05 10:50:00,2023-06-05 10:50:00,0.0,1,1,402.4
U0203_S1,203,20230602,2023-06-02 01:29:00,2023-06-02 01:29:00,0.0,1,1,2959.88
U0203_S2,203,20230604,2023-06-04 00:56:00,2023-06-04 00:56:00,0.0,1,1,1947.61
U0203_S3,203,20230604,2023-06-04 10:28:00,2023-06-04 10:28:00,0.0,1,1,1460.25
U0203_S4,203,20230605,2023-06-05 22:12:00,2023-06-05 22:12:00,0.0,1,1,2951.47
U0203_S5,203,20230606,2023-06-06 03:15:00,2023-06-06 03:15:00,0.0,1,1,2031.44
U0203_S6,203,20230606,2023-06-06 15:23:00,2023-06-06 15:23:00,0.0,1,1,239.81
U0204_S1,204,20230602,2023-06-02 02:59:00,2023-06-02 02:59:00,0.0,1,1,0.0
U0204_S2,204,20230603,2023-06-03 16:29:00,2023-06-03 16:29:00,0.0,1,1,2361.96
U0204_S3,204,20230605,2023-06-05 16:25:00,2023-06-05 16:25:00,0.0,1,1,0.0
U0204_S4,204,20230605,2023-06-05 17:50:00,2023-06-05 17:50:00,0.0,1,1,0.0
U0204_S5,204,20230606,2023-06-06 10:48:00,2023-06-06 10:48:00,0.0,1,1,0.0
U0204_S6,204,20230606,2023-06-06 17:03:00,2023-06-06 17:03:00,0.0,1,1,0.0
U0205_S1,205,20230603,2023-06-03 16:14:00,2023-06-03 16:14:00,0.0,1,1,939.07
U0205_S2,205,20230605,2023-06-05 08:30:00,2023-06-05 08:30:00,0.0,1,1,0.0
U0206_S1,206,20230601,2023-06-01 15:41:00,2023-06-01 15:41:00,0.0,1,1,1759.62
U0206_S2,206,20230603,2023-06-03 01:54:00,2023-06-03 01:54:00,0.0,1,1,2772.4
U0206_S3,206,20230603,2023-06-03 22:25:00,2023-06-03 22:25:00,0.0,1,1,0.0
U0206_S4,206,20230605,2023-06-05 05:27:00,2023-06-05 05:27:00,0.0,1,1,0.0
U0206_S5,206,20230605,2023-06-05 09:34:00,2023-06-05 09:34:00,0.0,1,1,0.0
U0206_S6,206,20230605,2023-06-05 17:05:00,2023-06-05 17:05:00,0.0,1,1,0.0
U0206_S7,206,20230606,2023-06-06 14:20:00,2023-06-06 14:20:00,0.0,1,1,0.0
U0207_S1,207,20230601,2023-06-01 16:40:00,2023-06-01 16:40:00,0.0,1,1,1329.61
U0207_S2,207,20230602,2023-06-02 19:09:00,2023-06-02 19:09:00,0.0,1,1,1727.16
U0207_S3,207,20230604,2023-06-04 23:31:00,2023-06-04 23:31:00,0.0,1,1,0.0
U0207_S4,207,20230605,2023-06-05 04:57:00,2023-06-05 04:57:00,0.0,1,1,593.27
U0207_S5,207,20230606,2023-06-06 05:33:00,2023-06-06 05:33:00,0.0,1,1,1031.94
U0207_S6,207,20230606,2023-06-06 13:26:00,2023-06-06 13:26:00,0.0,1,1,0.0
U0207_S7,207,20230606,2023-06-06 15:26:00,2023-06-06 15:26:00,0.0,1,1,1453.52
U0208_S1,208,20230604,2023-06-04 03:13:00,2023-06-04 03:13:00,0.0,1,1,2185.84
U0208_S2,208,20230604,2023-06-04 16:19:00,2023-06-04 16:19:00,0.0,1,1,562.54
U0208_S3,208,20230604,2023-06-04 20:00:00,2023-06-04 20:00:00,0.0,1,1,0.0
U0208_S4,208,20230604,2023-06-04 22:00:00,2023-06-04 22:00:00,0.0,1,1,0.0
U0208_S5,208,20230606,2023-06-06 04:14:00,2023-06-06 04:14:00,0.0,1,1,661.75
U0209_S1,209,20230604,2023-06-04 05:08:00,2023-06-04 05:08:00,0.0,1,1,0.0
U0209_S2,209,20230605,2023-06-05 09:44:00,2023-06-05 09:44:00,0.0,1,1,0.0
U0209_S3,209,20230605,2023-06-05 12:01:00,2023-06-05 12:01:00,0.0,1,1,0.0
U0209_S4,209,20230606,2023-06-06 13:11:00,2023-06-06 13:11:00,0.0,1,1,1724.93
U0210_S1,210,20230601,2023-06-01 12:41:00,2023-06-01 12:41:00,0.0,1,1,0.0
U0210_S2,210,20230601,2023-06-01 16:17:00,2023-06-01 16:17:00,0.0,1,1,0.0
U0210_S3,210,20230601,2023-06-01 22:34:00,2023-06-01 22:34:00,0.0,1,1,2751.5
U0210_S4,210,20230602,2023-06-02 04:34:00,2023-06-02 04:34:00,0.0,1,1,0.0
U0210_S5,210,20230602,2023-06-02 21:21:00,2023-06-02 21:21:00,0.0,1,1,2082.56
U0210_S6,210,20230603,2023-06-03 17:25:00,2023-06-03 17:25:00,0.0,1,1,2905.83
U0210_S7,210,20230603,2023-06-03 22:06:00,2023-06-03 22:06:00,0.0,1,1,1606.73
U0210_S8,210,20230606,2023-06-06 02:07:00,2023-06-06 02:07:00,0.0,1,1,1079.08
U0211_S1,211,20230603,2023-06-03 12:38:00,2023-06-03 12:38:00,0.0,1,1,1728.27
U0211_S2,211,20230604,2023-06-04 10:53:00,2023-06-04 10:53:00,0.0,1,1,0.0
U0211_S3,211,20230605,2023-06-05 05:09:00,2023-06-05 05:09:00,0.0,1,1,0.0
U0211_S4,211,20230606,2023-06-06 03:02:00,2023-06-06 03:02:00,0.0,1,1,0.0
U0212_S1,212,20230601,2023-06-01 14:56:00,2023-06-01 14:56:00,0.0,1,1,2994.64
U0212_S2,212,20230603,2023-06-03 14:37:00,2023-06-03 14:37:00,0.0,1,1,0.0
U0212_S3,212,20230603,2023-06-03 16:01:00,2023-06-03 16:01:00,0.0,1,1,1698.57
U0212_S4,212,20230603,2023-06-03 21:57:00,2023-06-03 21:57:00,0.0,1,1,2787.43
U0212_S5,212,20230604,2023-06-04 05:01:00,2023-06-04 05:01:00,0.0,1,1,0.0
U0212_S6,212,20230604,2023-06-04 12:45:00,2023-06-04 12:45:00,0.0,1,1,0.0
U0212_S7,212,20230604,2023-06-04 16:09:00,2023-06-04 16:09:00,0.0,1,1,0.0
U0212_S8,212,20230606,2023-06-06 10:33:00,2023-06-06 10:33:00,0.0,1,1,0.0
U0212_S9,212,20230606,2023-06-06 13:54:00,2023-06-06 13:54:00,0.0,1,1,477.67
U0213_S1,213,20230602,2023-06-02 22:21:00,2023-06-02 22:21:00,0.0,1,1,2353.18
U0213_S2,213,20230603,2023-06-03 21:10:00,2023-06-03 21:10:00,0.0,1,1,0.0
U0214_S1,214,20230601,2023-06-01 20:42:00,2023-06-01 20:42:00,0.0,1,1,0.0
U0214_S2,214,20230601,2023-06-01 22:37:00,2023-06-01 22:37:00,0.0,1,1,0.0
U0214_S3,214,20230602,2023-06-02 12:34:00,2023-06-02 12:34:00,0.0,1,1,715.52
U0214_S4,214,20230605,2023-06-05 12:57:00,2023-06-05 12:57:00,0.0,1,1,1723.9
U0214_S5,214,20230606,2023-06-06 10:28:00,2023-06-06 10:28:00,0.0,1,1,0.0
U0214_S6,214,20230606,2023-06-06 19:57:00,2023-06-06 19:57:00,0.0,1,1,0.0
U0215_S1,215,20230603,2023-06-03 13:00:00,2023-06-03 13:00:00,0.0,1,1,0.0
U0215_S2,215,20230603,2023-06-03 15:36:00,2023-06-03 15:36:00,0.0,1,1,2811.96
U0215_S3,215,20230604,2023-06-04 09:25:00,2023-06-04 09:25:00,0.0,1,1,1944.12
U0215_S4,215,20230604,2023-06-04 17:55:00,2023-06-04 17:55:00,0.0,1,1,0.0
U0216_S1,216,20230601,2023-06-01 17:38:00,2023-06-01 17:38:00,0.0,1,1,2993.67
U0216_S2,216,20230602,2023-06-02 02:21:00,2023-06-02 02:21:00,0.0,1,1,0.0
U0216_S3,216,20230602,2023-06-02 04:09:00,2023-06-02 04:09:00,0.0,1,1,0.0
U0216_S4,216,20230602,2023-06-02 09:11:00,2023-06-02 09:11:00,0.0,1,1,2994.01
U0216_S5,216,20230603,2023-06-03 12:32:00,2023-06-03 12:32:00,0.0,1,1,430.27
U0217_S1,217,20230604,2023-06-04 01:47:00,2023-06-04 01:47:00,0.0,1,1,1637.76
U0217_S2,217,20230605,2023-06-05 00:19:00,2023-06-05 00:19:00,0.0,1,1,0.0
U0217_S3,217,20230605,2023-06-05 11:24:00,2023-06-05 11:24:00,0.0,1,1,621.83
U0217_S4,217,20230606,2023-06-06 02:29:00,2023-06-06 02:29:00,0.0,1,1,1235.72
U0218_S1,218,20230602,2023-06-02 19:03:00,2023-06-02 19:03:00,0.0,1,1,1928.19
U0218_S2,218,20230603,2023-06-03 06:23:00,2023-06-03 06:23:00,0.0,1,1,0.0
U0218_S3,218,20230605,2023-06-05 18:05:00,2023-06-05 18:05:00,0.0,1,1,0.0
U0218_S4,218,20230605,2023-06-05 19:54:00,2023-06-05 19:54:00,0.0,1,1,0.0
U0219_S1,219,20230604,2023-06-04 23:13:00,2023-06-04 23:13:00,0.0,1,1,808.5
U0219_S2,219,20230606,2023-06-06 06:47:00,2023-06-06 06:47:00,0.0,1,1,0.0
U0220_S1,220,20230602,2023-06-02 23:22:00,2023-06-02 23:22:00,0.0,1,1,0.0
U0220_S2,220,20230603,2023-06-03 19:42:00,2023-06-03 19:42:00,0.0,1,1,0.0
U0220_S3,220,20230605,2023-06-05 08:29:00,2023-06-05 08:29:00,0.0,1,1,432.42
U0220_S4,220,20230605,2023-06-05 16:10:00,2023-06-05 16:10:00,0.0,1,1,0.0
U0221_S1,221,20230602,2023-06-02 06:09:00,2023-06-02 06:09:00,0.0,1,1,949.57
U0221_S2,221,20230602,2023-06-02 20:37:00,2023-06-02 20:37:00,0.0,1,1,0.0
U0221_S3,221,20230604,2023-06-04 18:38:00,2023-06-04 18:38:00,0.0,1,1,2630.74
U0221_S4,221,20230605,2023-06-05 02:29:00,2023-06-05 02:29:00,0.0,1,1,0.0
U0221_S5,221,20230606,2023-06-06 09:33:00,2023-06-06 09:33:00,0.0,1,1,1223.77
U0222_S1,222,20230601,2023-06-01 16:16:00,2023-06-01 16:16:00,0.0,1,1,1250.08
