user_key,product_key,event_type_key,date_key,session_id,event_time,amount,minutes_since_prev
221,21,6,20230604,U0221_S3,2023-06-04 18:38:00,2630.74,2761.0
221,4,2,20230605,U0221_S4,2023-06-05 02:29:00,0.0,471.0
221,27,2,20230606,U0221_S5,2023-06-06 09:33:00,1223.77,1864.0
222,7,4,20230601,U0222_S1,2023-06-01 16:16:00,1250.08,
222,3,3,20230603,U0222_S2,2023-06-03 05:59:00,602.12,2263.0
222,7,6,20230603,U0222_S3,2023-06-03 09:25:00,0.0,206.0
222,25,6,20230603,U0222_S4,2023-06-03 19:39:00,2949.17,614.0
222,8,8,20230604,U0222_S5,2023-06-04 01:56:00,0.0,377.0
222,30,5,20230604,U0222_S6,2023-06-04 21:15:00,2854.36,1159.0
222,5,4,20230605,U0222_S7,2023-06-05 10:11:00,0.0,776.0
222,8,1,20230605,U0222_S8,2023-06-05 20:20:00,1614.3,609.0
222,18,7,20230605,U0222_S8,2023-06-05 20:47:00,0.0,27.0
222,16,6,20230606,U0222_S9,2023-06-06 17:55:00,0.0,1268.0
223,15,2,20230601,U0223_S1,2023-06-01 14:31:00,1759.74,
223,21,2,20230602,U0223_S2,2023-06-02 20:02:00,0.0,1771.0
223,7,7,20230603,U0223_S3,2023-06-03 15:16:00,0.0,1154.0
223,7,7,20230606,U0223_S4,2023-06-06 17:14:00,0.0,4438.0
224,1,7,20230603,U0224_S1,2023-06-03 22:15:00,0.0,
224,24,3,20230604,U0224_S2,2023-06-04 05:25:00,1457.54,430.0
224,7,6,20230604,U0224_S3,2023-06-04 15:12:00,0.0,587.0
224,17,6,20230605,U0224_S4,2023-06-05 02:11:00,1540.9,659.0
224,17,8,20230605,U0224_S5,2023-06-05 16:32:00,1409.74,861.0
224,12,6,20230605,U0224_S6,2023-06-05 20:37:00,571.85,245.0
225,11,3,20230602,U0225_S1,2023-06-02 17:39:00,991.76,
225,14,5,20230603,U0225_S2,2023-06-03 00:41:00,0.0,422.0
225,21,4,20230603,U0225_S3,2023-06-03 07:27:00,2084.73,406.0
225,22,1,20230604,U0225_S4,2023-06-04 13:15:00,0.0,1788.0
225,21,3,20230606,U0225_S5,2023-06-06 08:59:00,0.0,2624.0
225,24,1,20230606,U0225_S6,2023-06-06 13:32:00,0.0,273.0
226,25,6,20230604,U0226_S1,2023-06-04 01:04:00,1532.29,
226,30,6,20230604,U0226_S2,2023-06-04 19:36:00,0.0,1112.0
226,20,6,20230604,U0226_S3,2023-06-04 20:09:00,710.34,33.0
227,3,5,20230602,U0227_S1,2023-06-02 06:17:00,2554.6,
227,12,6,20230602,U0227_S2,2023-06-02 10:11:00,0.0,234.0
227,12,4,20230603,U0227_S3,2023-06-03 08:04:00,0.0,1313.0
227,6,5,20230604,U0227_S4,2023-06-04 07:10:00,1702.09,1386.0
227,22,7,20230604,U0227_S5,2023-06-04 08:52:00,0.0,102.0
227,22,4,20230604,U0227_S6,2023-06-04 12:37:00,0.0,225.0
227,19,6,20230605,U0227_S7,2023-06-05 03:48:00,0.0,911.0
227,24,3,20230606,U0227_S8,2023-06-06 01:25:00,0.0,1297.0
227,30,4,20230606,U0227_S9,2023-06-06 08:31:00,0.0,426.0
228,27,8,20230601,U0228_S1,2023-06-01 12:50:00,0.0,
228,3,8,20230602,U0228_S2,2023-06-02 00:20:00,0.0,690.0
228,8,4,20230606,U0228_S3,2023-06-06 17:19:00,339.09,6779.0
229,10,7,20230602,U0229_S1,2023-06-02 00:45:00,0.0,
229,3,6,20230603,U0229_S2,2023-06-03 00:28:00,0.0,1423.0
230,4,6,20230602,U0230_S1,2023-06-02 08:19:00,2377.22,
230,10,5,20230602,U0230_S1,2023-06-02 08:35:00,2276.48,16.0
230,21,1,20230603,U0230_S2,2023-06-03 23:52:00,166.11,2357.0
230,15,2,20230604,U0230_S3,2023-06-04 01:25:00,1204.39,93.0
230,8,3,20230604,U0230_S4,2023-06-04 06:47:00,675.92,322.0
230,5,3,20230605,U0230_S5,2023-06-05 19:02:00,0.0,2175.0
231,11,6,20230601,U0231_S1,2023-06-01 16:01:00,0.0,
231,29,1,20230603,U0231_S2,2023-06-03 17:49:00,1873.78,2988.0
231,18,2,20230604,U0231_S3,2023-06-04 04:56:00,0.0,667.0
231,30,3,20230604,U0231_S4,2023-06-04 21:39:00,0.0,1003.0
231,13,8,20230606,U0231_S5,2023-06-06 07:03:00,0.0,2004.0
232,25,2,20230601,U0232_S1,2023-06-01 10:04:00,1708.83,
232,13,4,20230601,U0232_S2,2023-06-01 19:22:00,2743.59,558.0
232,5,1,20230602,U0232_S3,2023-06-02 14:24:00,2324.55,1142.0
232,28,1,20230603,U0232_S4,2023-06-03 07:32:00,0.0,1028.0
232,12,2,20230606,U0232_S5,2023-06-06 04:15:00,867.43,4123.0
233,27,8,20230603,U0233_S1,2023-06-03 13:37:00,0.0,
233,13,5,20230604,U0233_S2,2023-06-04 21:12:00,857.83,1895.0
233,24,4,20230605,U0233_S3,2023-06-05 01:58:00,1497.6,286.0
233,25,2,20230605,U0233_S4,2023-06-05 11:06:00,0.0,548.0
233,23,5,20230606,U0233_S5,2023-06-06 19:03:00,2548.34,1917.0
234,26,8,20230601,U0234_S1,2023-06-01 21:17:00,947.3,
234,17,3,20230602,U0234_S2,2023-06-02 05:17:00,0.0,480.0
234,16,7,20230604,U0234_S3,2023-06-04 08:23:00,0.0,3066.0
234,3,7,20230605,U0234_S4,2023-06-05 16:08:00,0.0,1905.0
234,10,8,20230606,U0234_S5,2023-06-06 06:51:00,0.0,883.0
235,11,5,20230601,U0235_S1,2023-06-01 19:46:00,0.0,
235,8,1,20230603,U0235_S2,2023-06-03 03:39:00,1759.89,1913.0
235,18,7,20230603,U0235_S3,2023-06-03 12:09:00,0.0,510.0
235,16,7,20230603,U0235_S4,2023-06-03 22:39:00,1702.74,630.0
236,1,1,20230601,U0236_S1,2023-06-01 11:49:00,0.0,
236,6,4,20230602,U0236_S2,2023-06-02 03:03:00,606.14,914.0
236,27,5,20230603,U0236_S3,2023-06-03 16:13:00,2843.25,2230.0
236,24,8,20230604,U0236_S4,2023-06-04 11:11:00,2608.05,1138.0
236,19,5,20230604,U0236_S5,2023-06-04 21:35:00,0.0,624.0
236,5,5,20230605,U0236_S6,2023-06-05 06:33:00,1621.69,538.0
236,1,3,20230606,U0236_S7,2023-06-06 02:11:00,1683.35,1178.0
237,26,2,20230603,U0237_S1,2023-06-03 06:21:00,0.0,
237,18,2,20230603,U0237_S2,2023-06-03 23:15:00,0.0,1014.0
237,22,2,20230604,U0237_S3,2023-06-04 16:55:00,0.0,1060.0
237,20,7,20230606,U0237_S4,2023-06-06 11:19:00,0.0,2544.0
238,21,7,20230601,U0238_S1,2023-06-01 14:05:00,0.0,
238,16,1,20230601,U0238_S1,2023-06-01 14:15:00,2647.73,10.0
238,18,5,20230602,U0238_S2,2023-06-02 03:20:00,0.0,785.0
238,15,1,20230603,U0238_S3,2023-06-03 02:39:00,0.0,1399.0
238,22,4,20230604,U0238_S4,2023-06-04 04:34:00,0.0,1555.0
238,28,6,20230604,U0238_S5,2023-06-04 06:42:00,2287.7,128.0
238,18,2,20230604,U0238_S6,2023-06-04 22:29:00,0.0,947.0
238,19,5,20230605,U0238_S7,2023-06-05 23:41:00,0.0,1512.0
239,30,7,20230601,U0239_S1,2023-06-01 15:46:00,0.0,
239,30,2,20230602,U0239_S2,2023-06-02 15:38:00,0.0,1432.0
239,10,8,20230602,U0239_S3,2023-06-02 17:31:00,743.78,113.0
239,27,6,20230605,U0239_S4,2023-06-05 00:41:00,1308.08,3310.0
240,17,6,20230602,U0240_S1,2023-06-02 02:06:00,653.28,
240,18,2,20230602,U0240_S2,2023-06-02 06:34:00,1214.68,268.0
240,9,7,20230602,U0240_S3,2023-06-02 07:19:00,319.55,45.0
240,8,5,20230602,U0240_S3,2023-06-02 07:41:00,0.0,22.0
240,16,7,20230603,U0240_S4,2023-06-03 02:46:00,0.0,1145.0
240,20,8,20230603,U0240_S5,2023-06-03 05:08:00,2900.63,142.0
240,23,6,20230604,U0240_S6,2023-06-04 01:59:00,925.81,1251.0
241,10,2,20230602,U0241_S1,2023-06-02 20:12:00,0.0,
241,3,3,20230602,U0241_S2,2023-06-02 21:19:00,0.0,67.0
241,7,4,20230603,U0241_S3,2023-06-03 11:54:00,0.0,875.0
241,14,5,20230604,U0241_S4,2023-06-04 14:46:00,0.0,1612.0
241,5,8,20230604,U0241_S5,2023-06-04 22:40:00,0.0,474.0
241,4,4,20230605,U0241_S6,2023-06-05 04:18:00,1014.26,338.0
241,22,7,20230605,U0241_S7,2023-06-05 20:29:00,2356.69,971.0
241,9,8,20230606,U0241_S8,2023-06-06 14:55:00,425.5,1106.0
241,8,8,20230606,U0241_S9,2023-06-06 18:15:00,2817.48,200.0
242,17,4,20230604,U0242_S1,2023-06-04 17:15:00,2923.68,
242,27,8,20230605,U0242_S2,2023-06-05 06:13:00,2488.27,778.0
242,1,2,20230605,U0242_S3,2023-06-05 20:47:00,345.62,874.0
242,22,6,20230606,U0242_S4,2023-06-06 03:10:00,256.78,383.0
242,3,5,20230606,U0242_S5,2023-06-06 06:46:00,0.0,216.0
243,22,2,20230602,U0243_S1,2023-06-02 11:22:00,0.0,
243,12,3,20230605,U0243_S2,2023-06-05 06:19:00,1519.71,4017.0
243,8,6,20230606,U0243_S3,2023-06-06 05:05:00,2771.24,1366.0
243,20,6,20230606,U0243_S4,2023-06-06 07:05:00,1202.3,120.0
243,20,1,20230606,U0243_S5,2023-06-06 08:54:00,402.91,109.0
243,6,6,20230606,U0243_S6,2023-06-06 11:08:00,2994.65,134.0
244,26,2,20230603,U0244_S1,2023-06-03 17:47:00,0.0,
244,17,8,20230603,U0244_S2,2023-06-03 21:45:00,0.0,238.0
244,29,2,20230604,U0244_S3,2023-06-04 07:07:00,705.22,562.0
244,5,2,20230605,U0244_S4,2023-06-05 08:33:00,0.0,1526.0
244,6,5,20230606,U0244_S5,2023-06-06 18:35:00,2076.13,2042.0
245,9,2,20230604,U0245_S1,2023-06-04 14:16:00,2223.09,
245,30,4,20230605,U0245_S2,2023-06-05 02:53:00,164.57,757.0
245,9,8,20230605,U0245_S3,2023-06-05 18:01:00,1662.6,908.0
246,7,3,20230602,U0246_S1,2023-06-02 21:54:00,0.0,
246,24,2,20230603,U0246_S2,2023-06-03 03:06:00,0.0,312.0
246,12,6,20230604,U0246_S3,2023-06-04 07:49:00,673.26,1723.0
246,3,6,20230605,U0246_S4,2023-06-05 12:06:00,1044.73,1697.0
247,10,4,20230604,U0247_S1,2023-06-04 14:56:00,2170.79,
247,19,5,20230605,U0247_S2,2023-06-05 13:22:00,0.0,1346.0
247,21,6,20230605,U0247_S3,2023-06-05 14:10:00,0.0,48.0
247,25,1,20230606,U0247_S4,2023-06-06 02:06:00,0.0,716.0
248,21,6,20230606,U0248_S1,2023-06-06 14:31:00,0.0,
248,4,2,20230606,U0248_S1,2023-06-06 14:33:00,2808.33,2.0
248,14,4,20230606,U0248_S2,2023-06-06 16:16:00,1498.7,103.0
249,5,4,20230601,U0249_S1,2023-06-01 13:12:00,0.0,
249,1,7,20230602,U0249_S2,2023-06-02 19:09:00,2958.4,1797.0
249,20,7,20230602,U0249_S3,2023-06-02 20:04:00,0.0,55.0
249,14,6,20230603,U0249_S4,2023-06-03 05:40:00,1302.89,576.0
249,6,7,20230604,U0249_S5,2023-06-04 22:27:00,2809.9,2447.0
249,20,7,20230605,U0249_S6,2023-06-05 21:29:00,0.0,1382.0
249,3,8,20230605,U0249_S7,2023-06-05 22:19:00,0.0,50.0
250,1,2,20230602,U0250_S1,2023-06-02 17:46:00,2327.37,
250,20,5,20230603,U0250_S2,2023-06-03 01:13:00,1277.97,447.0
250,21,3,20230603,U0250_S3,2023-06-03 23:25:00,0.0,1332.0
250,24,8,20230604,U0250_S4,2023-06-04 00:24:00,2483.6,59.0
250,12,7,20230604,U0250_S5,2023-06-04 08:30:00,779.46,486.0
250,20,8,20230605,U0250_S6,2023-06-05 06:50:00,663.1,1340.0
250,2,7,20230605,U0250_S7,2023-06-05 19:35:00,0.0,765.0
250,8,3,20230606,U0250_S8,2023-06-06 10:17:00,0.0,882.0
251,20,8,20230601,U0251_S1,2023-06-01 20:54:00,0.0,
251,1,2,20230602,U0251_S2,2023-06-02 19:04:00,0.0,1330.0
251,24,6,20230603,U0251_S3,2023-06-03 22:57:00,0.0,1673.0
251,10,1,20230604,U0251_S4,2023-06-04 20:58:00,0.0,1321.0
251,25,8,20230605,U0251_S5,2023-06-05 15:41:00,0.0,1123.0
251,11,5,20230606,U0251_S6,2023-06-06 14:23:00,562.53,1362.0
252,19,1,20230603,U0252_S1,2023-06-03 05:08:00,0.0,
252,16,3,20230603,U0252_S2,2023-06-03 19:23:00,2137.8,855.0
252,19,5,20230603,U0252_S3,2023-06-03 20:24:00,0.0,61.0
252,30,8,20230604,U0252_S4,2023-06-04 04:44:00,0.0,500.0
252,22,1,20230604,U0252_S5,2023-06-04 15:37:00,0.0,653.0
252,19,3,20230606,U0252_S6,2023-06-06 12:57:00,1960.38,2720.0
253,7,4,20230602,U0253_S1,2023-06-02 22:00:00,1637.07,
253,30,2,20230603,U0253_S2,2023-06-03 05:56:00,0.0,476.0
253,17,1,20230604,U0253_S3,2023-06-04 10:00:00,2959.58,1684.0
253,16,7,20230605,U0253_S4,2023-06-05 06:44:00,0.0,1244.0
253,6,3,20230606,U0253_S5,2023-06-06 05:24:00,0.0,1360.0
253,4,2,20230606,U0253_S6,2023-06-06 14:20:00,0.0,536.0
253,25,2,20230606,U0253_S7,2023-06-06 19:33:00,2271.79,313.0
254,15,1,20230601,U0254_S1,2023-06-01 19:45:00,0.0,
254,28,1,20230602,U0254_S2,2023-06-02 04:06:00,0.0,501.0
254,11,5,20230604,U0254_S3,2023-06-04 09:02:00,0.0,3176.0
254,11,2,20230606,U0254_S4,2023-06-06 03:51:00,2356.84,2569.0
254,4,8,20230606,U0254_S5,2023-06-06 04:37:00,2155.67,46.0
255,2,5,20230601,U0255_S1,2023-06-01 17:48:00,1834.87,
255,18,7,20230602,U0255_S2,2023-06-02 01:54:00,1769.62,486.0
255,28,3,20230604,U0255_S3,2023-06-04 04:29:00,0.0,3035.0
255,26,5,20230605,U0255_S4,2023-06-05 05:42:00,309.67,1513.0
255,25,7,20230605,U0255_S5,2023-06-05 15:29:00,0.0,587.0
255,5,2,20230606,U0255_S6,2023-06-06 12:43:00,934.18,1274.0
256,25,8,20230601,U0256_S1,2023-06-01 08:28:00,0.0,
256,13,3,20230602,U0256_S2,2023-06-02 01:41:00,2537.82,1033.0
256,2,6,20230604,U0256_S3,2023-06-04 12:07:00,0.0,3506.0
256,25,1,20230605,U0256_S4,2023-06-05 09:04:00,2589.5,1257.0
256,30,4,20230605,U0256_S5,2023-06-05 12:22:00,0.0,198.0
257,2,2,20230601,U0257_S1,2023-06-01 13:13:00,0.0,
257,3,7,20230602,U0257_S2,2023-06-02 05:36:00,0.0,983.0
257,29,4,20230602,U0257_S3,2023-06-02 17:37:00,0.0,721.0
257,20,3,20230603,U0257_S4,2023-06-03 03:30:00,2966.99,593.0
257,15,1,20230605,U0257_S5,2023-06-05 15:12:00,0.0,3582.0
257,9,3,20230605,U0257_S6,2023-06-05 17:07:00,1729.26,115.0
257,3,4,20230606,U0257_S7,2023-06-06 17:28:00,0.0,1461.0
258,26,5,20230602,U0258_S1,2023-06-02 11:04:00,0.0,
258,6,2,20230606,U0258_S2,2023-06-06 19:30:00,1163.84,6266.0
259,24,6,20230601,U0259_S1,2023-06-01 09:02:00,795.7,
259,25,4,20230601,U0259_S2,2023-06-01 12:12:00,0.0,190.0
259,14,8,20230604,U0259_S3,2023-06-04 23:27:00,0.0,4995.0
260,26,6,20230602,U0260_S1,2023-06-02 17:14:00,307.93,
260,7,1,20230602,U0260_S1,2023-06-02 17:37:00,811.63,23.0
260,7,4,20230603,U0260_S2,2023-06-03 02:38:00,0.0,541.0
260,24,8,20230603,U0260_S3,2023-06-03 13:14:00,0.0,636.0
260,9,6,20230605,U0260_S4,2023-06-05 06:12:00,2763.42,2458.0
260,12,2,20230606,U0260_S5,2023-06-06 11:00:00,2006.3,1728.0
261,21,8,20230601,U0261_S1,2023-06-01 18:28:00,2272.97,
261,28,2,20230602,U0261_S2,2023-06-02 01:49:00,0.0,441.0
261,16,4,20230603,U0261_S3,2023-06-03 04:17:00,0.0,1588.0
261,23,3,20230603,U0261_S4,2023-06-03 07:58:00,989.25,221.0
261,1,8,20230606,U0261_S5,2023-06-06 11:00:00,0.0,4502.0
262,24,7,20230601,U0262_S1,2023-06-01 18:47:00,2557.14,
262,21,3,20230602,U0262_S2,2023-06-02 17:54:00,581.96,1387.0
262,27,5,20230603,U0262_S3,2023-06-03 07:33:00,0.0,819.0
262,25,4,20230603,U0262_S4,2023-06-03 23:46:00,713.64,973.0
262,2,4,20230604,U0262_S5,2023-06-04 00:22:00,0.0,36.0
262,4,5,20230604,U0262_S6,2023-06-04 18:16:00,1787.47,1074.0
262,11,3,20230604,U0262_S7,2023-06-04 23:49:00,0.0,333.0
262,5,3,20230605,U0262_S8,2023-06-05 13:12:00,2516.73,803.0
262,19,8,20230605,U0262_S9,2023-06-05 14:57:00,0.0,105.0
262,25,2,20230605,U0262_S10,2023-06-05 20:01:00,0.0,304.0
263,24,7,20230604,U0263_S1,2023-06-04 02:29:00,0.0,
263,24,8,20230604,U0263_S2,2023-06-04 07:26:00,0.0,297.0
263,17,2,20230604,U0263_S3,2023-06-04 12:52:00,0.0,326.0
264,6,2,20230601,U0264_S1,2023-06-01 22:54:00,0.0,
264,30,1,20230602,U0264_S2,2023-06-02 03:50:00,1256.37,296.0
264,14,3,20230603,U0264_S3,2023-06-03 11:01:00,0.0,1871.0
264,8,6,20230603,U0264_S4,2023-06-03 15:07:00,2821.74,246.0
264,25,6,20230605,U0264_S5,2023-06-05 06:13:00,2531.88,2346.0
265,18,2,20230603,U0265_S1,2023-06-03 03:50:00,0.0,
265,6,7,20230603,U0265_S2,2023-06-03 11:32:00,0.0,462.0
265,15,6,20230603,U0265_S3,2023-06-03 20:25:00,0.0,533.0
265,12,1,20230604,U0265_S4,2023-06-04 15:59:00,2530.51,1174.0
265,5,7,20230605,U0265_S5,2023-06-05 12:08:00,1435.66,1209.0
265,1,6,20230606,U0265_S6,2023-06-06 08:50:00,0.0,1242.0
265,25,2,20230606,U0265_S7,2023-06-06 16:22:00,354.47,452.0
266,11,3,20230601,U0266_S1,2023-06-01 09:30:00,0.0,
266,5,3,20230601,U0266_S2,2023-06-01 11:23:00,0.0,113.0
266,21,5,20230602,U0266_S3,2023-06-02 07:27:00,2339.74,1204.0
266,14,3,20230603,U0266_S4,2023-06-03 00:59:00,0.0,1052.0
266,12,4,20230603,U0266_S5,2023-06-03 06:30:00,1740.46,331.0
266,29,8,20230605,U0266_S6,2023-06-05 10:17:00,2377.93,3107.0
266,5,5,20230605,U0266_S7,2023-06-05 22:06:00,2845.95,709.0
267,30,6,20230602,U0267_S1,2023-06-02 05:22:00,0.0,
267,14,1,20230605,U0267_S2,2023-06-05 03:40:00,0.0,4218.0
268,5,7,20230602,U0268_S1,2023-06-02 19:55:00,2546.22,
268,11,7,20230605,U0268_S2,2023-06-05 16:34:00,1740.79,4119.0
268,13,6,20230606,U0268_S3,2023-06-06 17:13:00,1769.27,1479.0
269,24,5,20230602,U0269_S1,2023-06-02 13:44:00,1984.41,
269,7,8,20230602,U0269_S2,2023-06-02 21:08:00,0.0,444.0
269,13,3,20230604,U0269_S3,2023-06-04 00:36:00,2561.86,1648.0
269,10,1,20230604,U0269_S4,2023-06-04 06:16:00,0.0,340.0
269,30,1,20230604,U0269_S5,2023-06-04 09:07:00,970.64,171.0
269,26,7,20230605,U0269_S6,2023-06-05 03:44:00,0.0,1117.0
269,4,3,20230605,U0269_S7,2023-06-05 05:24:00,763.39,100.0
269,1,1,20230605,U0269_S8,2023-06-05 12:22:00,0.0,418.0
270,18,7,20230606,U0270_S1,2023-06-06 01:57:00,0.0,
271,3,3,20230601,U0271_S1,2023-06-01 15:38:00,397.23,
271,24,4,20230602,U0271_S2,2023-06-02 02:12:00,0.0,634.0
271,26,8,20230603,U0271_S3,2023-06-03 15:46:00,2543.19,2254.0
271,4,2,20230605,U0271_S4,2023-06-05 02:29:00,1497.62,2083.0
271,30,5,20230605,U0271_S5,2023-06-05 18:46:00,2856.44,977.0
272,9,6,20230603,U0272_S1,2023-06-03 01:45:00,0.0,
272,20,8,20230604,U0272_S2,2023-06-04 17:53:00,0.0,2408.0
272,2,1,20230605,U0272_S3,2023-06-05 03:11:00,728.84,558.0
272,6,4,20230606,U0272_S4,2023-06-06 02:37:00,0.0,1406.0
272,27,6,20230606,U0272_S5,2023-06-06 11:49:00,0.0,552.0
273,21,1,20230601,U0273_S1,2023-06-01 23:14:00,2111.26,
273,28,1,20230603,U0273_S2,2023-06-03 05:48:00,639.27,1834.0
273,5,1,20230604,U0273_S3,2023-06-04 00:12:00,0.0,1104.0
273,6,3,20230606,U0273_S4,2023-06-06 16:32:00,0.0,3860.0
274,29,6,20230601,U0274_S1,2023-06-01 11:37:00,1522.36,
274,16,4,20230601,U0274_S2,2023-06-01 16:39:00,0.0,302.0
274,18,3,20230602,U0274_S3,2023-06-02 18:25:00,1323.72,1546.0
274,9,8,20230603,U0274_S4,2023-06-03 20:13:00,1141.76,1548.0
274,7,3,20230603,U0274_S4,2023-06-03 20:43:00,1203.88,30.0
274,11,7,20230605,U0274_S5,2023-06-05 16:14:00,0.0,2611.0
275,9,3,20230602,U0275_S1,2023-06-02 19:03:00,2427.84,
275,18,8,20230603,U0275_S2,2023-06-03 14:10:00,2666.13,1147.0
275,14,4,20230604,U0275_S3,2023-06-04 06:04:00,1347.97,954.0
275,30,1,20230606,U0275_S4,2023-06-06 11:43:00,1887.99,3219.0
276,26,5,20230602,U0276_S1,2023-06-02 15:43:00,0.0,
276,4,6,20230603,U0276_S2,2023-06-03 08:14:00,0.0,991.0
276,26,1,20230603,U0276_S3,2023-06-03 18:37:00,399.21,623.0
276,25,7,20230604,U0276_S4,2023-06-04 02:23:00,0.0,466.0
276,15,4,20230604,U0276_S5,2023-06-04 16:03:00,294.85,820.0
276,12,2,20230604,U0276_S5,2023-06-04 16:19:00,0.0,16.0
276,14,1,20230605,U0276_S6,2023-06-05 08:30:00,0.0,971.0
276,24,1,20230606,U0276_S7,2023-06-06 18:24:00,1271.55,2034.0
277,3,5,20230602,U0277_S1,2023-06-02 14:09:00,2504.34,
277,15,7,20230603,U0277_S2,2023-06-03 11:35:00,1153.69,1286.0
277,14,1,20230604,U0277_S3,2023-06-04 14:28:00,0.0,1613.0
277,4,8,20230604,U0277_S4,2023-06-04 20:50:00,2488.91,382.0
277,2,6,20230604,U0277_S5,2023-06-04 21:48:00,352.21,58.0
278,10,1,20230602,U0278_S1,2023-06-02 02:29:00,0.0,
278,4,5,20230602,U0278_S2,2023-06-02 21:03:00,0.0,1114.0
278,3,1,20230603,U0278_S3,2023-06-03 04:40:00,0.0,457.0
278,7,2,20230603,U0278_S4,2023-06-03 05:38:00,0.0,58.0
278,21,7,20230604,U0278_S5,2023-06-04 20:04:00,1011.1,2306.0
278,24,5,20230606,U0278_S6,2023-06-06 11:13:00,1753.74,2349.0
279,26,5,20230602,U0279_S1,2023-06-02 00:31:00,529.28,
279,3,2,20230603,U0279_S2,2023-06-03 09:11:00,0.0,1960.0
279,13,1,20230604,U0279_S3,2023-06-04 16:20:00,0.0,1869.0
279,9,8,20230604,U0279_S3,2023-06-04 16:45:00,0.0,25.0
279,22,2,20230604,U0279_S4,2023-06-04 22:54:00,0.0,369.0
279,7,2,20230606,U0279_S5,2023-06-06 02:28:00,0.0,1654.0
279,21,3,20230606,U0279_S6,2023-06-06 06:10:00,1358.86,222.0
279,12,8,20230606,U0279_S7,2023-06-06 11:00:00,2859.15,290.0
279,9,7,20230606,U0279_S8,2023-06-06 18:02:00,0.0,422.0
280,23,8,20230601,U0280_S1,2023-06-01 18:01:00,0.0,
280,1,1,20230602,U0280_S2,2023-06-02 18:56:00,917.03,1495.0
280,21,3,20230603,U0280_S3,2023-06-03 06:08:00,0.0,672.0
280,25,3,20230604,U0280_S4,2023-06-04 12:35:00,1119.56,1827.0
280,2,3,20230605,U0280_S5,2023-06-05 20:15:00,0.0,1900.0
280,5,1,20230606,U0280_S6,2023-06-06 10:27:00,0.0,852.0
280,6,8,20230606,U0280_S7,2023-06-06 11:54:00,2532.86,87.0
281,9,8,20230605,U0281_S1,2023-06-05 00:38:00,0.0,
281,1,8,20230605,U0281_S2,2023-06-05 06:20:00,606.69,342.0
281,1,4,20230605,U0281_S3,2023-06-05 13:02:00,1003.65,402.0
281,29,8,20230605,U0281_S4,2023-06-05 17:58:00,0.0,296.0
282,15,8,20230601,U0282_S1,2023-06-01 08:02:00,2850.98,
282,25,8,20230602,U0282_S2,2023-06-02 02:42:00,0.0,1120.0
282,17,3,20230603,U0282_S3,2023-06-03 07:34:00,1902.84,1732.0
282,28,7,20230603,U0282_S4,2023-06-03 11:48:00,0.0,254.0
282,22,2,20230603,U0282_S5,2023-06-03 16:51:00,656.72,303.0
282,23,8,20230604,U0282_S6,2023-06-04 07:12:00,192.97,861.0
282,23,1,20230605,U0282_S7,2023-06-05 14:04:00,2115.55,1852.0
283,11,5,20230604,U0283_S1,2023-06-04 19:08:00,0.0,
283,25,5,20230605,U0283_S2,2023-06-05 21:21:00,0.0,1573.0
283,4,6,20230606,U0283_S3,2023-06-06 07:53:00,2727.75,632.0
284,13,2,20230602,U0284_S1,2023-06-02 10:06:00,0.0,
284,10,2,20230602,U0284_S2,2023-06-02 14:04:00,0.0,238.0
284,5,6,20230603,U0284_S3,2023-06-03 17:36:00,1920.1,1652.0
285,30,8,20230601,U0285_S1,2023-06-01 09:14:00,2906.11,
285,21,7,20230602,U0285_S2,2023-06-02 07:29:00,724.18,1335.0
285,19,1,20230605,U0285_S3,2023-06-05 09:32:00,0.0,4443.0
285,14,3,20230605,U0285_S4,2023-06-05 14:27:00,0.0,295.0
286,10,4,20230601,U0286_S1,2023-06-01 10:18:00,0.0,
286,13,1,20230601,U0286_S2,2023-06-01 18:45:00,2409.06,507.0
286,28,7,20230601,U0286_S3,2023-06-01 21:42:00,0.0,177.0
286,1,4,20230602,U0286_S4,2023-06-02 03:50:00,0.0,368.0
286,4,5,20230602,U0286_S5,2023-06-02 06:32:00,0.0,162.0
286,24,6,20230606,U0286_S6,2023-06-06 03:18:00,2235.94,5566.0
286,7,8,20230606,U0286_S7,2023-06-06 08:00:00,2091.89,282.0
286,23,3,20230606,U0286_S8,2023-06-06 09:48:00,1672.71,108.0
286,15,5,20230606,U0286_S8,2023-06-06 10:16:00,0.0,28.0
286,27,3,20230606,U0286_S9,2023-06-06 16:03:00,0.0,347.0
287,17,5,20230602,U0287_S1,2023-06-02 12:26:00,0.0,
287,28,6,20230605,U0287_S2,2023-06-05 21:36:00,1984.38,4870.0
288,26,8,20230604,U0288_S1,2023-06-04 06:23:00,1241.08,
288,10,7,20230604,U0288_S2,2023-06-04 09:17:00,0.0,174.0
288,15,3,20230604,U0288_S3,2023-06-04 11:31:00,1826.97,134.0
288,9,6,20230606,U0288_S4,2023-06-06 05:11:00,330.5,2500.0
288,27,5,20230606,U0288_S5,2023-06-06 05:49:00,0.0,38.0
289,17,8,20230601,U0289_S1,2023-06-01 08:28:00,0.0,
289,11,3,20230603,U0289_S2,2023-06-03 17:15:00,0.0,3407.0
289,5,7,20230603,U0289_S3,2023-06-03 22:36:00,1669.01,321.0
289,17,7,20230604,U0289_S4,2023-06-04 19:13:00,1979.27,1237.0
