user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0340,profile_update,2023-06-01 14:39:00,P023,1578.64,A,74.01,0.0,A,77.99,514.0,unknown,8.42,392.0,B,69.21,710.0,A,0.0,0.0,unknown,0.0,146.0,B,38.87,0.0,unknown,0.0,199.0,B,54.94,33.0,A,55.0,0.0,A,0.0,0.0,unknown,44.14,0.0,unknown,0.0,0.0,unknown,6.08,0.0,B,17.27,493.0
U0089,profile_update,2023-06-05 02:38:00,P020,1787.22,A,55.68,856.0,C,96.72,567.0,A,84.13,405.0,A,73.24,834.0,C,52.94,0.0,C,1.93,286.0,B,58.61,0.0,A,59.95,682.0,B,39.16,0.0,unknown,42.97,514.0,C,90.15,536.0,C,0.0,810.0,C,0.0,350.0,unknown,0.0,985.0,B,27.5,935.0
U0092,add_to_cart,2023-06-06 08:43:00,P011,675.81,unknown,65.94,0.0,C,5.15,681.0,C,13.67,0.0,unknown,51.0,199.0,B,0.0,0.0,A,27.81,342.0,A,71.04,811.0,unknown,2.13,0.0,A,73.83,0.0,A,77.77,389.0,B,64.08,0.0,unknown,27.49,712.0,C,0.0,0.0,C,0.0,0.0,unknown,22.11,799.0
U0355,profile_update,2023-06-04 16:42:00,P012,0.0,B,28.11,959.0,unknown,18.89,327.0,A,59.06,95.0,B,0.0,35.0,unknown,93.52,420.0,A,71.09,469.0,C,0.0,0.0,A,57.67,796.0,A,54.29,0.0,B,91.08,588.0,A,0.0,0.0,C,83.71,0.0,B,25.66,449.0,unknown,18.83,610.0,unknown,15.58,299.0
U0390,search,2023-06-02 19:18:00,P020,1830.17,B,0.0,380.0,B,90.15,90.0,B,58.62,521.0,C,62.22,0.0,unknown,0.0,709.0,B,63.61,0.0,B,14.63,940.0,B,20.31,493.0,A,60.94,0.0,A,0.0,0.0,C,0.0,553.0,B,19.89,0.0,B,0.0,0.0,C,0.0,940.0,C,0.83,688.0
U0098,profile_update,2023-06-01 18:43:00,P002,0.0,B,42.55,0.0,B,32.0,406.0,C,5.17,0.0,A,93.3,0.0,B,12.2,0.0,unknown,89.42,0.0,C,0.0,727.0,A,17.24,0.0,B,0.0,307.0,B,78.73,297.0,A,30.48,773.0,C,0.0,798.0,B,31.6,98.0,B,5.92,716.0,A,54.71,660.0
U0044,logout,2023-06-01 08:22:00,P003,2436.53,B,0.0,0.0,C,4.73,345.0,B,83.55,705.0,unknown,7.71,618.0,C,77.02,0.0,C,91.1,875.0,A,53.41,0.0,A,32.04,0.0,B,86.0,782.0,unknown,43.78,290.0,unknown,0.0,57.0,unknown,0.0,776.0,A,81.26,343.0,A,0.0,765.0,C,0.0,633.0
U0222,profile_update,2023-06-06 17:55:00,P016,0.0,C,88.11,696.0,unknown,77.63,638.0,C,79.99,0.0,unknown,82.02,0.0,unknown,0.0,10.0,C,0.0,269.0,unknown,0.0,526.0,A,0.0,741.0,C,49.51,358.0,A,0.0,0.0,A,51.52,589.0,unknown,0.0,835.0,B,0.95,339.0,B,0.0,775.0,B,19.2,831.0
U0293,profile_update,2023-06-04 01:45:00,P008,2833.35,A,54.16,52.0,B,0.0,956.0,A,0.0,0.0,C,6.43,633.0,unknown,9.13,0.0,B,49.94,843.0,A,0.0,77.0,unknown,24.94,248.0,C,13.12,413.0,B,30.21,943.0,B,87.46,638.0,unknown,70.61,944.0,C,95.3,0.0,A,65.88,0.0,unknown,64.53,0.0
U0304,search,2023-06-01 20:12:00,P009,0.0,unknown,0.0,754.0,A,0.0,806.0,C,0.0,0.0,C,79.44,356.0,B,0.0,0.0,unknown,0.0,0.0,A,61.1,517.0,A,82.9,873.0,A,55.32,687.0,A,88.65,0.0,A,62.49,254.0,B,0.0,0.0,unknown,0.0,347.0,B,50.07,250.0,unknown,6.58,969.0
U0221,checkout,2023-06-05 02:29:00,P004,0.0,C,33.24,275.0,unknown,60.47,617.0,unknown,40.44,426.0,A,0.0,0.0,unknown,0.0,798.0,C,0.0,993.0,unknown,0.0,0.0,unknown,81.07,0.0,unknown,5.22,0.0,A,87.67,50.0,C,59.8,650.0,A,0.0,412.0,C,64.35,0.0,C,84.81,0.0,C,20.42,0.0
U0365,login,2023-06-06 18:37:00,P027,2954.55,A,0.0,512.0,C,0.0,481.0,B,4.0,0.0,C,2.2,487.0,C,45.23,0.0,B,13.7,643.0,unknown,72.01,0.0,B,59.91,0.0,unknown,75.61,921.0,A,74.44,935.0,A,60.2,487.0,A,0.0,952.0,B,16.97,386.0,C,2.84,0.0,A,91.15,260.0
U0003,checkout,2023-06-06 05:14:00,P020,0.0,A,0.0,648.0,C,0.0,229.0,B,0.0,233.0,B,87.15,0.0,C,0.0,819.0,unknown,0.0,0.0,A,0.0,0.0,C,32.8,0.0,A,89.86,368.0,unknown,1.84,416.0,unknown,20.98,238.0,C,0.0,786.0,A,76.6,752.0,B,76.19,156.0,A,0.0,0.0
U0050,login,2023-06-05 08:18:00,P018,2686.94,B,92.52,623.0,A,0.0,0.0,B,0.0,4.0,B,51.49,708.0,A,0.0,0.0,C,57.09,888.0,A,21.59,0.0,A,98.24,0.0,B,29.65,0.0,C,54.17,393.0,A,23.05,456.0,unknown,7.94,287.0,B,14.33,327.0,A,0.0,0.0,A,0.0,0.0
U0199,login,2023-06-05 02:15:00,P024,0.0,unknown,97.55,0.0,C,0.0,676.0,B,75.36,565.0,C,7.04,0.0,C,80.8,988.0,C,37.45,961.0,unknown,66.82,724.0,B,0.0,440.0,A,85.74,641.0,B,0.0,0.0,A,0.0,277.0,unknown,71.18,0.0,A,96.31,566.0,B,56.89,0.0,C,70.37,942.0
U0084,login,2023-06-02 02:03:00,P027,142.36,C,36.33,232.0,B,0.0,368.0,C,0.0,204.0,A,0.0,0.0,A,87.72,0.0,unknown,69.57,960.0,A,53.91,0.0,B,84.6,341.0,C,86.79,0.0,C,41.33,671.0,B,2.22,26.0,C,17.01,0.0,B,70.36,497.0,C,0.0,360.0,B,0.0,0.0
U0105,profile_update,2023-06-02 18:11:00,P014,0.0,C,8.79,0.0,A,0.0,148.0,A,54.38,0.0,unknown,0.0,549.0,C,0.0,0.0,A,98.72,349.0,A,10.14,0.0,B,90.72,47.0,B,0.0,670.0,unknown,12.83,475.0,unknown,98.98,906.0,B,77.99,647.0,C,29.98,233.0,unknown,0.0,150.0,C,31.13,282.0
U0136,add_to_cart,2023-06-05 17:57:00,P027,1111.3,unknown,58.38,354.0,unknown,88.95,406.0,B,82.4,0.0,B,0.0,374.0,B,57.94,980.0,C,49.9,478.0,B,7.65,363.0,unknown,0.0,0.0,unknown,76.06,968.0,A,0.0,0.0,A,46.3,477.0,B,53.69,0.0,B,58.38,0.0,C,88.51,0.0,C,29.38,731.0
U0250,wishlist_add,2023-06-05 06:50:00,P020,663.1,unknown,0.0,511.0,C,0.0,653.0,C,24.25,412.0,unknown,0.0,975.0,A,17.3,0.0,A,78.76,0.0,B,0.0,246.0,C,39.28,787.0,A,77.34,0.0,B,0.0,418.0,unknown,25.93,0.0,unknown,92.42,867.0,C,0.0,446.0,B,0.0,778.0,A,77.55,835.0
U0194,add_to_cart,2023-06-04 04:01:00,P029,0.0,B,0.0,614.0,C,65.75,574.0,B,5.98,472.0,C,36.71,836.0,A,57.91,732.0,B,77.39,0.0,unknown,42.88,521.0,unknown,0.0,0.0,B,19.86,737.0,B,0.0,409.0,C,49.64,430.0,unknown,2.45,190.0,C,38.12,611.0,A,50.25,0.0,C,53.48,0.0
U0212,search,2023-06-04 16:09:00,P024,0.0,A,16.95,800.0,unknown,74.77,242.0,unknown,70.53,186.0,B,80.02,0.0,B,13.98,182.0,C,76.17,680.0,B,0.0,0.0,B,16.48,642.0,unknown,55.98,414.0,A,0.0,919.0,A,12.38,223.0,A,0.0,33.0,A,33.95,602.0,C,0.0,522.0,C,95.31,394.0
U0309,logout,2023-06-03 22:52:00,P012,2755.97,B,0.0,204.0,C,83.31,613.0,unknown,0.0,0.0,C,38.03,832.0,A,41.93,0.0,A,0.0,939.0,C,96.88,0.0,A,89.93,219.0,B,18.37,320.0,A,0.0,0.0,C,0.0,363.0,A,38.61,881.0,unknown,0.0,11.0,A,0.0,859.0,B,0.0,0.0
U0280,login,2023-06-04 12:35:00,P025,1119.56,C,81.65,375.0,B,82.63,107.0,unknown,34.03,9.0,A,18.12,33.0,unknown,68.87,620.0,A,19.36,579.0,C,0.0,427.0,C,0.0,637.0,unknown,98.66,913.0,C,0.0,302.0,C,0.0,0.0,B,80.76,352.0,unknown,77.05,857.0,B,51.08,653.0,A,95.26,860.0
U0117,checkout,2023-06-02 08:39:00,P022,0.0,C,75.85,748.0,unknown,85.33,250.0,B,94.59,876.0,A,77.95,845.0,C,28.74,0.0,unknown,13.25,688.0,unknown,40.44,813.0,C,1.86,10.0,unknown,96.92,579.0,B,94.53,468.0,unknown,0.0,483.0,B,0.0,724.0,unknown,30.62,488.0,A,0.0,0.0,C,0.0,404.0
U0254,add_to_cart,2023-06-01 19:45:00,P015,0.0,unknown,51.07,520.0,A,62.28,938.0,A,0.0,0.0,A,87.76,84.0,B,62.51,0.0,C,16.86,0.0,unknown,0.0,0.0,unknown,0.0,177.0,unknown,58.71,669.0,C,52.95,220.0,C,0.0,0.0,B,77.05,0.0,C,0.0,790.0,C,91.73,783.0,B,49.91,0.0
U0323,page_view,2023-06-03 15:20:00,P016,1429.37,unknown,59.54,749.0,unknown,63.38,0.0,unknown,14.37,228.0,C,96.97,756.0,unknown,82.6,508.0,unknown,35.49,991.0,B,53.73,253.0,A,0.0,516.0,C,73.64,0.0,B,0.0,46.0,A,53.64,615.0,unknown,0.0,286.0,B,14.01,324.0,unknown,0.0,94.0,A,0.0,634.0
U0209,login,2023-06-05 09:44:00,P018,0.0,A,28.92,61.0,A,82.1,713.0,unknown,78.6,0.0,A,73.48,112.0,A,48.12,635.0,B,0.0,719.0,A,24.75,696.0,C,44.68,696.0,A,0.0,0.0,C,95.93,862.0,B,70.04,883.0,B,15.66,475.0,A,90.98,0.0,A,61.91,0.0,unknown,3.26,435.0
U0097,logout,2023-06-05 11:43:00,P020,577.91,unknown,0.0,354.0,C,46.32,152.0,A,0.0,284.0,C,93.99,109.0,C,77.1,0.0,A,27.34,0.0,unknown,75.02,10.0,C,73.01,423.0,A,64.34,738.0,A,63.4,589.0,unknown,0.0,0.0,A,0.0,52.0,B,81.1,200.0,C,0.0,811.0,A,0.0,0.0
U0279,login,2023-06-06 06:10:00,P021,1358.86,A,0.0,28.0,unknown,94.03,884.0,A,0.0,0.0,unknown,6.47,917.0,A,0.0,300.0,C,26.28,0.0,B,0.0,152.0,unknown,0.0,0.0,A,57.44,564.0,A,0.0,413.0,unknown,41.57,0.0,B,59.96,184.0,A,73.03,0.0,B,6.05,0.0,A,0.0,274.0
U0279,checkout,2023-06-03 09:11:00,P003,0.0,C,0.0,745.0,unknown,66.98,632.0,A,93.34,345.0,C,0.0,452.0,B,61.48,0.0,C,0.0,668.0,A,0.0,62.0,unknown,77.19,961.0,A,0.0,640.0,B,31.58,768.0,unknown,4.65,122.0,C,63.19,385.0,A,72.08,0.0,A,0.0,0.0,C,63.05,349.0
U0101,add_to_cart,2023-06-03 20:43:00,P010,1581.19,A,0.0,815.0,A,0.0,581.0,C,9.02,0.0,C,94.3,687.0,B,92.91,622.0,A,23.3,856.0,A,0.0,697.0,B,0.0,767.0,C,27.26,362.0,unknown,53.21,676.0,B,46.98,552.0,unknown,47.5,419.0,A,0.0,805.0,C,36.28,0.0,C,69.12,248.0
U0357,logout,2023-06-05 19:15:00,P018,0.0,A,31.87,493.0,C,24.97,43.0,unknown,72.61,320.0,A,21.59,212.0,C,0.0,0.0,C,53.65,254.0,C,4.6,929.0,A,0.0,250.0,A,0.0,699.0,B,79.83,421.0,unknown,11.38,0.0,unknown,57.52,887.0,B,98.18,314.0,C,7.78,0.0,unknown,91.58,244.0
U0023,login,2023-06-06 02:17:00,P014,0.0,unknown,19.22,43.0,A,74.7,0.0,A,63.38,445.0,A,88.55,630.0,unknown,0.0,54.0,C,0.0,937.0,unknown,85.54,770.0,B,0.0,0.0,unknown,42.83,0.0,B,90.95,0.0,unknown,0.0,385.0,unknown,12.71,410.0,A,19.82,561.0,B,31.74,0.0,unknown,7.11,834.0
U0277,add_to_cart,2023-06-04 14:28:00,P014,0.0,unknown,0.0,972.0,unknown,76.62,824.0,unknown,0.0,0.0,B,91.15,0.0,A,0.0,785.0,unknown,99.1,0.0,A,92.9,0.0,A,35.08,111.0,B,8.54,0.0,A,67.71,662.0,A,55.16,727.0,C,82.76,599.0,C,33.77,856.0,C,91.75,285.0,unknown,69.29,0.0
U0311,page_view,2023-06-02 01:30:00,P030,0.0,C,59.41,986.0,A,26.56,535.0,C,23.78,0.0,A,0.0,442.0,C,69.84,0.0,A,32.82,742.0,C,0.0,0.0,A,67.61,249.0,unknown,0.0,198.0,C,0.0,0.0,A,93.59,942.0,unknown,10.8,392.0,C,17.99,614.0,B,0.0,937.0,unknown,22.33,0.0
U0351,logout,2023-06-06 04:43:00,P005,0.0,C,38.98,160.0,A,99.0,0.0,A,0.0,242.0,unknown,0.0,0.0,A,60.64,529.0,B,0.0,0.0,A,46.97,0.0,A,0.0,0.0,C,32.22,620.0,C,0.0,0.0,C,0.0,0.0,unknown,0.0,0.0,unknown,5.22,541.0,C,1.27,701.0,B,58.82,500.0
U0395,search,2023-06-05 22:45:00,P010,0.0,B,74.75,993.0,unknown,71.32,262.0,A,0.0,683.0,B,8.96,442.0,C,0.0,0.0,A,67.38,722.0,B,31.89,113.0,B,74.58,932.0,unknown,20.18,0.0,C,62.78,764.0,unknown,36.75,0.0,A,57.44,945.0,B,30.96,211.0,unknown,68.16,0.0,A,0.0,728.0
U0395,page_view,2023-06-03 03:13:00,P004,0.0,A,0.0,941.0,A,0.0,398.0,B,0.0,432.0,unknown,46.03,965.0,A,0.0,579.0,A,0.0,0.0,unknown,0.0,350.0,unknown,0.0,492.0,unknown,37.62,491.0,B,53.44,657.0,unknown,58.04,247.0,A,99.12,375.0,B,86.36,617.0,A,0.0,560.0,C,79.95,997.0
U0387,add_to_cart,2023-06-03 11:22:00,P008,0.0,unknown,54.61,334.0,C,0.0,0.0,A,65.6,37.0,B,33.49,301.0,A,0.0,482.0,A,93.27,0.0,B,48.62,107.0,B,62.68,224.0,C,0.0,238.0,B,0.0,0.0,B,55.18,81.0,A,31.07,0.0,A,0.0,327.0,C,82.18,0.0,unknown,22.42,905.0
U0348,logout,2023-06-04 00:01:00,P021,0.0,unknown,80.27,155.0,B,51.25,182.0,C,90.94,0.0,B,54.94,278.0,C,0.0,391.0,A,48.24,0.0,A,76.9,0.0,A,0.0,0.0,C,48.09,456.0,B,25.85,985.0,A,93.33,286.0,A,0.0,0.0,C,71.55,221.0,A,34.44,464.0,B,0.0,0.0
U0176,page_view,2023-06-01 22:50:00,P017,0.0,B,25.0,395.0,unknown,1.96,299.0,B,0.0,932.0,unknown,99.93,92.0,C,0.0,0.0,unknown,57.31,221.0,C,20.81,381.0,A,27.13,714.0,A,4.09,0.0,unknown,73.54,532.0,unknown,90.44,681.0,A,36.83,912.0,B,0.0,212.0,C,55.37,0.0,A,70.21,766.0
U0129,page_view,2023-06-03 14:14:00,P006,0.0,B,82.57,788.0,A,82.94,788.0,unknown,0.0,746.0,A,30.5,992.0,C,62.46,524.0,A,71.56,122.0,B,0.0,0.0,C,27.94,841.0,unknown,42.2,251.0,A,0.0,771.0,A,0.0,0.0,B,0.0,5.0,B,19.52,0.0,B,6.36,0.0,unknown,99.95,182.0
U0013,page_view,2023-06-03 19:13:00,P010,0.0,B,76.29,106.0,A,81.33,973.0,B,77.86,0.0,C,52.87,0.0,A,7.79,65.0,B,0.45,0.0,C,63.35,0.0,B,3.9,395.0,B,85.86,404.0,A,50.64,665.0,unknown,86.29,0.0,C,31.81,0.0,A,50.64,185.0,C,70.08,87.0,B,5.54,0.0
U0241,wishlist_add,2023-06-04 22:40:00,P005,0.0,unknown,3.85,618.0,B,68.95,283.0,C,0.0,954.0,A,9.38,177.0,unknown,0.0,655.0,B,43.07,342.0,C,0.0,92.0,B,0.0,780.0,unknown,0.0,0.0,C,85.19,324.0,A,0.0,0.0,B,89.11,0.0,C,0.0,643.0,C,95.2,604.0,B,84.24,0.0
U0375,login,2023-06-02 11:10:00,P022,1960.18,C,92.91,162.0,unknown,94.47,980.0,C,42.45,679.0,B,90.53,575.0,B,1.97,758.0,B,0.0,884.0,B,0.0,0.0,C,80.01,273.0,B,59.99,891.0,unknown,4.41,819.0,A,19.06,674.0,A,42.69,0.0,C,12.68,551.0,C,89.36,408.0,A,0.0,544.0
U0284,checkout,2023-06-02 14:04:00,P010,0.0,B,95.93,834.0,C,0.0,804.0,C,92.49,388.0,B,0.0,919.0,A,0.0,855.0,unknown,60.57,0.0,unknown,49.38,0.0,C,25.7,150.0,C,7.57,0.0,A,34.44,0.0,unknown,32.12,0.0,A,97.26,0.0,B,64.8,26.0,A,70.09,130.0,C,3.88,840.0
U0301,login,2023-06-04 03:54:00,P004,0.0,B,0.0,778.0,B,74.47,806.0,unknown,96.86,93.0,unknown,53.82,718.0,B,33.61,64.0,C,42.39,662.0,A,62.45,0.0,C,73.01,163.0,C,58.85,0.0,C,0.0,388.0,B,47.47,722.0,C,18.43,758.0,B,97.06,279.0,A,13.99,535.0,unknown,0.0,935.0
U0361,profile_update,2023-06-05 20:25:00,P019,0.0,C,20.59,202.0,B,89.01,0.0,B,53.21,0.0,unknown,86.73,995.0,A,32.13,781.0,C,61.75,54.0,B,82.27,226.0,B,89.81,850.0,C,84.17,0.0,unknown,44.73,0.0,B,56.91,915.0,A,0.0,0.0,A,33.3,37.0,B,0.0,795.0,A,0.0,941.0
U0315,checkout,2023-06-03 22:54:00,P007,0.0,B,39.85,30.0,C,77.62,546.0,C,0.0,0.0,A,64.86,106.0,unknown,0.0,0.0,B,16.43,213.0,unknown,42.13,686.0,C,56.84,0.0,A,5.95,444.0,unknown,65.0,802.0,B,25.63,0.0,B,90.76,107.0,C,16.92,73.0,A,0.0,149.0,A,0.0,613.0
U0122,login,2023-06-05 17:41:00,P003,421.58,C,0.0,764.0,B,0.0,816.0,C,24.89,0.0,A,54.31,0.0,C,0.0,899.0,A,24.5,116.0,B,73.43,876.0,C,77.79,528.0,unknown,0.0,988.0,unknown,0.0,439.0,B,31.16,742.0,B,76.65,0.0,A,62.92,337.0,unknown,19.09,0.0,A,0.0,0.0
U0111,login,2023-06-05 18:58:00,P017,998.96,unknown,50.04,0.0,C,84.24,186.0,B,0.0,122.0,C,99.39,0.0,C,0.0,779.0,B,32.75,993.0,B,0.0,0.0,A,0.0,908.0,C,99.11,0.0,C,0.0,389.0,B,3.73,0.0,unknown,50.47,0.0,C,64.5,0.0,unknown,0.0,701.0,C,0.0,0.0
U0193,login,2023-06-02 01:56:00,P030,0.0,unknown,76.26,875.0,unknown,40.4,534.0,A,19.91,11.0,A,49.53,189.0,C,49.22,674.0,unknown,26.61,999.0,C,84.94,912.0,C,32.51,171.0,unknown,55.18,925.0,C,94.41,387.0,C,6.69,326.0,A,70.67,772.0,C,0.0,856.0,A,0.0,575.0,A,1.07,393.0
U0171,add_to_cart,2023-06-04 19:02:00,P004,0.0,B,0.0,578.0,A,58.58,0.0,B,6.73,43.0,B,12.33,729.0,C,51.17,422.0,unknown,74.39,502.0,unknown,98.65,483.0,A,30.11,382.0,A,91.95,0.0,B,28.96,72.0,B,0.0,63.0,C,37.55,487.0,A,0.0,334.0,unknown,0.0,0.0,unknown,22.11,0.0
U0086,login,2023-06-04 07:01:00,P020,0.0,unknown,82.98,79.0,unknown,24.39,0.0,C,37.58,0.0,A,58.58,371.0,B,0.0,486.0,B,0.0,0.0,unknown,0.0,556.0,A,67.21,267.0,C,38.3,91.0,C,94.3,419.0,A,0.0,763.0,B,48.97,0.0,unknown,34.53,0.0,A,36.79,0.0,unknown,51.91,648.0
U0225,page_view,2023-06-03 00:41:00,P014,0.0,C,45.56,906.0,unknown,17.13,0.0,A,17.04,22.0,C,12.63,0.0,A,83.17,999.0,C,91.43,5.0,B,63.61,266.0,A,82.83,0.0,C,13.41,0.0,C,0.0,819.0,A,0.0,0.0,A,50.73,671.0,C,44.97,467.0,B,0.0,0.0,unknown,2.25,808.0
U0099,wishlist_add,2023-06-05 15:25:00,P026,0.0,A,60.08,21.0,C,17.03,0.0,A,80.31,367.0,A,27.8,584.0,unknown,0.0,747.0,A,0.0,494.0,C,9.16,659.0,B,0.0,179.0,A,77.05,302.0,C,77.64,0.0,B,61.45,0.0,A,2.02,70.0,C,0.0,601.0,unknown,0.0,49.0,unknown,52.79,998.0
U0009,login,2023-06-01 22:51:00,P009,2148.32,unknown,31.25,682.0,C,12.58,268.0,A,85.72,2.0,A,12.57,682.0,A,0.0,0.0,unknown,0.0,62.0,C,0.0,480.0,A,40.43,618.0,unknown,54.86,238.0,unknown,89.72,512.0,A,60.99,888.0,A,78.48,316.0,A,0.0,260.0,A,10.52,0.0,B,0.0,447.0
U0337,profile_update,2023-06-03 00:10:00,P028,0.0,unknown,0.0,429.0,A,0.0,0.0,B,53.89,0.0,unknown,16.43,759.0,A,78.8,852.0,unknown,62.08,0.0,A,0.0,0.0,unknown,0.0,0.0,unknown,13.53,247.0,unknown,48.41,83.0,unknown,88.88,0.0,C,45.6,247.0,B,59.1,468.0,unknown,86.39,207.0,unknown,59.03,188.0
U0266,page_view,2023-06-02 07:27:00,P021,2339.74,A,68.35,0.0,C,71.08,0.0,B,0.0,638.0,B,0.0,233.0,A,9.31,379.0,A,0.0,787.0,unknown,0.0,276.0,B,96.7,0.0,unknown,38.22,0.0,A,65.27,927.0,C,39.98,936.0,unknown,0.0,764.0,C,0.0,0.0,A,43.05,0.0,B,40.61,0.0
U0182,search,2023-06-04 02:38:00,P020,2592.52,B,39.76,187.0,B,49.12,35.0,A,75.85,794.0,A,0.0,481.0,A,36.36,536.0,unknown,0.0,652.0,C,0.0,101.0,C,0.0,0.0,B,18.45,771.0,C,0.0,0.0,B,0.0,0.0,unknown,0.0,0.0,C,58.87,180.0,unknown,0.0,855.0,B,0.0,0.0
U0069,logout,2023-06-01 11:46:00,P025,858.42,unknown,83.18,0.0,C,41.17,349.0,unknown,6.27,480.0,A,19.46,259.0,A,94.73,0.0,A,66.82,163.0,C,0.0,169.0,A,73.87,0.0,unknown,0.0,0.0,C,66.35,0.0,A,0.28,0.0,unknown,24.54,516.0,unknown,0.0,137.0,A,32.83,116.0,B,47.28,74.0
U0313,add_to_cart,2023-06-04 18:28:00,P025,0.0,unknown,27.17,31.0,B,7.96,931.0,C,0.0,404.0,A,70.16,44.0,A,0.0,816.0,unknown,38.81,75.0,B,6.59,863.0,B,99.68,988.0,A,0.33,253.0,C,2.81,952.0,A,22.93,698.0,C,27.1,978.0,unknown,19.66,905.0,A,43.26,215.0,unknown,81.58,387.0
U0356,add_to_cart,2023-06-04 17:35:00,P002,0.0,unknown,0.0,870.0,B,53.48,142.0,C,73.91,524.0,B,37.93,0.0,C,54.69,23.0,unknown,24.83,830.0,C,20.32,0.0,A,44.53,0.0,unknown,21.69,531.0,unknown,0.0,235.0,C,0.0,408.0,A,16.39,467.0,A,39.87,555.0,B,3.97,423.0,B,16.04,0.0
U0228,wishlist_add,2023-06-01 12:50:00,P027,0.0,C,36.06,220.0,unknown,37.9,350.0,unknown,79.48,0.0,B,50.71,0.0,B,0.0,809.0,unknown,0.0,0.0,C,0.0,0.0,B,17.32,169.0,C,76.68,211.0,B,0.0,969.0,C,13.7,63.0,B,10.17,29.0,unknown,0.0,357.0,B,50.53,943.0,unknown,40.48,674.0
U0007,login,2023-06-01 15:44:00,P002,711.38,A,0.0,134.0,A,33.1,0.0,unknown,18.66,159.0,C,33.97,932.0,B,71.36,110.0,C,0.0,0.0,unknown,81.08,447.0,B,37.62,478.0,B,0.0,357.0,A,42.79,0.0,B,0.0,143.0,B,0.0,0.0,C,0.0,443.0,unknown,85.46,1.0,A,0.0,948.0
U0353,login,2023-06-03 19:26:00,P027,2693.1,unknown,49.29,0.0,unknown,0.0,0.0,unknown,0.0,142.0,C,53.97,29.0,A,14.71,296.0,unknown,18.12,430.0,B,27.74,331.0,B,47.95,149.0,B,27.41,85.0,unknown,11.34,355.0,B,11.89,126.0,unknown,88.53,0.0,B,0.0,470.0,A,93.47,668.0,B,49.58,0.0
U0173,logout,2023-06-05 11:53:00,P010,0.0,B,99.01,603.0,C,0.0,881.0,unknown,63.44,592.0,C,0.0,177.0,unknown,11.79,217.0,B,40.27,0.0,C,0.0,666.0,A,78.29,754.0,C,13.28,641.0,C,94.55,749.0,A,36.37,0.0,B,0.0,0.0,C,89.22,69.0,unknown,0.0,609.0,C,94.25,0.0
U0253,add_to_cart,2023-06-04 10:00:00,P017,2959.58,C,0.0,973.0,unknown,42.13,0.0,B,0.0,148.0,A,0.0,90.0,unknown,75.04,183.0,unknown,0.0,768.0,unknown,18.13,0.0,C,86.73,973.0,C,22.02,978.0,A,0.0,0.0,B,99.79,384.0,C,0.0,382.0,C,97.25,886.0,A,0.0,280.0,unknown,88.34,794.0
U0262,logout,2023-06-03 23:46:00,P025,713.64,unknown,78.17,851.0,C,20.46,457.0,unknown,6.34,922.0,unknown,0.0,623.0,A,5.67,0.0,C,38.66,0.0,C,63.06,138.0,C,82.65,0.0,C,1.15,872.0,B,25.52,0.0,C,88.41,724.0,C,65.66,756.0,A,22.17,518.0,B,0.0,613.0,C,48.42,198.0
U0220,wishlist_add,2023-06-02 23:22:00,P021,0.0,B,86.29,102.0,A,0.0,0.0,A,0.0,540.0,unknown,41.43,661.0,C,47.2,0.0,A,80.82,970.0,B,21.48,407.0,C,6.6,549.0,C,43.83,428.0,A,11.44,394.0,C,51.25,275.0,unknown,8.06,302.0,B,33.37,0.0,C,79.33,34.0,B,91.48,953.0
U0039,checkout,2023-06-01 20:17:00,P005,0.0,A,81.88,131.0,C,74.11,667.0,A,63.92,904.0,A,0.0,350.0,C,51.74,879.0,A,88.31,366.0,unknown,23.0,20.0,C,0.0,0.0,B,76.71,0.0,B,0.0,0.0,C,63.85,134.0,B,0.0,0.0,C,23.06,789.0,unknown,0.0,807.0,C,0.0,123.0
U0154,logout,2023-06-03 21:47:00,P024,1534.3,unknown,87.27,0.0,B,96.48,864.0,B,0.0,544.0,C,38.36,768.0,B,0.0,0.0,A,1.33,536.0,A,0.0,814.0,unknown,3.42,269.0,C,0.0,0.0,C,0.0,263.0,A,63.26,733.0,B,0.0,309.0,C,67.64,662.0,A,62.48,0.0,A,50.14,0.0
U0128,page_view,2023-06-05 14:40:00,P020,0.0,unknown,0.0,0.0,A,68.37,767.0,C,67.98,859.0,B,0.0,11.0,C,37.54,711.0,A,54.4,750.0,B,90.43,420.0,B,32.59,625.0,C,49.97,918.0,A,3.22,0.0,A,56.0,784.0,C,79.68,299.0,A,63.02,136.0,A,0.0,830.0,C,70.0,0.0
U0071,page_view,2023-06-06 18:34:00,P017,0.0,A,70.85,92.0,B,26.0,0.0,B,42.66,490.0,B,85.09,141.0,C,96.67,0.0,C,0.0,307.0,B,0.0,950.0,C,92.75,372.0,A,40.89,252.0,C,0.0,937.0,B,2.29,0.0,A,0.0,662.0,B,31.22,0.0,unknown,0.0,0.0,B,0.0,321.0
