user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,event_id,transaction_amount,session_duration,timestamp,session_id
U0062,login,2023-06-03 15:47,P015,251.52,B,,503.0,B,,84.0,,18.9,711.0,B,90.88,682.0,B,,,A,3.25,109.0,B,51.11,814.0,,,556.0,A,35.19,,,,374.0,A,39.87,,A,,832.0,A,11.08,,A,77.61,409.0,A,28.69,624.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0266,login,2023-06-03 00:59,P014,,C,96.83,,,19.3,2.0,A,46.46,159.0,B,,904.0,C,18.82,319.0,,72.24,950.0,,17.94,380.0,A,57.6,,B,,124.0,,98.61,290.0,A,80.01,,,,699.0,A,14.85,142.0,,35.86,,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0328,login,2023-06-06 11:06,P018,1381.65,A,61.28,47.0,,,421.0,C,40.27,552.0,,92.14,201.0,B,41.14,,C,70.23,817.0,A,71.92,835.0,,13.47,310.0,C,48.5,4.0,C,62.81,900.0,B,77.83,209.0,C,37.59,59.0,,5.82,,A,,,,48.84,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0155,add_to_cart,2023-06-02 20:59,P022,,B,0.86,427.0,B,43.64,680.0,A,66.31,729.0,B,,128.0,A,94.13,,,,553.0,,59.13,,B,58.96,,A,83.9,,B,57.85,189.0,,84.48,,,82.77,849.0,,,59.0,A,92.33,681.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0289,checkout,2023-06-06 08:12,P016,2931.22,B,14.57,879.0,,,,B,,415.0,A,,554.0,B,9.78,289.0,A,10.37,275.0,C,63.03,541.0,,62.45,,B,,,B,40.47,526.0,A,11.27,571.0,A,85.81,,B,36.49,164.0,A,,385.0,C,8.81,299.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0161,login,2023-06-02 08:36,P009,,,98.42,,A,40.84,777.0,B,,379.0,,9.66,9.0,,19.12,337.0,A,44.91,,B,15.41,,,5.14,877.0,C,62.95,,,,345.0,A,30.76,974.0,,71.58,152.0,,30.98,78.0,C,37.67,881.0,C,52.19,310.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0218,add_to_cart,2023-06-02 19:03,P014,1928.19,C,,233.0,B,62.78,,C,,466.0,,29.54,223.0,,14.22,,B,28.6,,,64.48,,,74.74,280.0,,40.21,158.0,C,,409.0,,,707.0,,,963.0,,,602.0,C,11.07,,A,37.88,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0254,wishlist_add,2023-06-06 04:37,P004,2155.67,,47.77,546.0,,35.87,180.0,B,,209.0,B,76.18,313.0,A,,86.0,A,97.34,597.0,A,,158.0,,62.59,,C,3.13,,C,22.03,797.0,B,14.64,925.0,B,36.38,882.0,,72.6,75.0,,25.46,3.0,A,77.74,104.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0265,search,2023-06-03 11:32,P006,,,29.96,752.0,C,27.8,49.0,C,,977.0,,48.24,,C,,175.0,B,55.4,,C,96.6,3.0,,,,B,14.08,,,16.6,,A,5.86,160.0,B,66.92,790.0,B,43.75,674.0,A,49.46,,,36.91,309.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0328,wishlist_add,2023-06-04 05:40,P016,,C,37.36,132.0,B,,898.0,C,,,,82.47,350.0,A,,153.0,C,,50.0,B,16.78,283.0,C,3.38,45.0,C,70.14,956.0,A,32.2,837.0,A,21.92,,A,79.62,549.0,,95.51,836.0,A,82.7,661.0,C,21.77,302.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0177,page_view,2023-06-01 23:58,P021,1972.53,B,77.87,,,99.73,377.0,B,17.47,,C,,925.0,,,270.0,C,45.63,353.0,,,148.0,B,,460.0,A,7.01,684.0,C,,799.0,A,65.34,116.0,,62.22,649.0,A,,,A,38.75,653.0,,87.32,878.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0183,add_to_cart,2023-06-05 23:41,P018,,A,77.18,757.0,C,45.44,,A,10.46,,A,71.47,2.0,A,,71.0,A,85.54,46.0,C,86.24,,A,52.65,834.0,,79.23,202.0,A,5.27,243.0,,69.23,427.0,,,617.0,A,53.18,871.0,A,72.7,458.0,B,55.97,833.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0396,add_to_cart,2023-06-05 21:14,P013,716.61,,,,,,853.0,B,,271.0,A,33.31,240.0,,58.3,471.0,,63.3,677.0,B,39.03,451.0,C,39.79,,,38.63,879.0,B,18.67,391.0,C,94.33,340.0,B,8.19,428.0,A,,,A,32.92,12.0,A,,117.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0108,profile_update,2023-06-05 12:19,P019,2508.07,A,,,C,47.45,,,78.08,197.0,,,936.0,C,82.93,921.0,A,,794.0,C,26.42,776.0,C,,,A,,980.0,,6.01,,B,18.25,987.0,B,57.91,,A,,703.0,,,529.0,A,62.18,509.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0128,wishlist_add,2023-06-02 01:55,P024,,A,,78.0,,52.08,136.0,A,77.11,860.0,B,1.74,,B,,889.0,A,74.6,676.0,A,19.15,648.0,C,,,B,67.12,980.0,A,,,B,67.67,905.0,A,5.26,178.0,B,,64.0,C,45.68,,A,44.05,821.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0170,wishlist_add,2023-06-03 01:01,P025,,A,82.4,414.0,,36.88,191.0,C,77.08,,A,75.75,,B,62.16,377.0,C,,487.0,C,26.21,862.0,C,31.69,,C,,142.0,C,2.56,301.0,B,39.59,330.0,B,,532.0,A,,,B,40.82,,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0074,add_to_cart,2023-06-02 16:32,P021,,C,90.27,945.0,B,93.36,921.0,B,37.91,,A,23.6,469.0,B,74.97,,,,,,28.38,650.0,B,0.9,702.0,B,,,C,,141.0,C,41.6,832.0,A,99.57,856.0,B,,869.0,C,12.94,,B,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0342,profile_update,2023-06-05 02:36,P023,,B,,,,,115.0,C,,211.0,,51.07,682.0,A,58.29,966.0,,,571.0,B,71.93,,A,8.75,205.0,C,54.47,,A,92.41,245.0,B,42.48,,C,43.68,,B,44.27,739.0,C,,,,,771.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0223,search,2023-06-03 15:16,P007,,B,,884.0,A,5.72,840.0,A,60.19,648.0,A,,294.0,C,76.12,346.0,C,51.02,955.0,A,88.93,850.0,B,83.52,688.0,C,50.16,439.0,B,21.91,457.0,B,27.92,253.0,C,24.4,,A,3.52,,C,18.1,481.0,B,25.49,218.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0033,profile_update,2023-06-03 14:04,P029,1796.2,,93.94,598.0,C,92.53,602.0,C,84.92,716.0,,75.72,,A,95.73,549.0,,12.51,889.0,B,23.99,611.0,,,42.0,,,,A,6.45,571.0,,0.23,,,59.91,720.0,C,57.48,976.0,A,77.48,,C,4.11,441.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0219,search,2023-06-06 06:47,P014,,A,73.25,,C,72.74,894.0,,12.17,450.0,C,,,C,71.81,153.0,,32.03,616.0,A,,,B,,971.0,B,79.01,,C,88.06,942.0,C,81.52,80.0,A,,,A,77.39,721.0,B,27.2,789.0,,15.36,461.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0240,profile_update,2023-06-04 01:59,P023,925.81,A,41.24,693.0,,,123.0,,,75.0,,11.1,979.0,A,56.84,,A,63.28,255.0,B,29.36,880.0,C,98.65,,C,69.33,573.0,B,30.23,326.0,B,57.3,742.0,,65.83,661.0,,76.88,,A,64.3,,A,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0256,profile_update,2023-06-04 12:07,P002,,C,,66.0,B,,637.0,B,58.08,5.0,,,466.0,C,,915.0,A,96.47,499.0,B,65.4,,B,,,A,48.72,,B,60.95,29.0,C,4.96,980.0,B,7.23,314.0,,,817.0,A,,527.0,B,6.47,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0031,page_view,2023-06-04 05:42,P021,,C,57.82,985.0,C,38.88,444.0,C,,106.0,A,13.69,,A,,,A,99.86,956.0,A,,939.0,,44.17,,A,79.08,647.0,,71.35,222.0,B,18.95,246.0,C,18.46,105.0,C,,860.0,,26.39,23.0,B,61.84,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0039,wishlist_add,2023-06-06 13:46,P013,,B,,42.0,C,80.13,,,86.78,,C,92.7,225.0,B,7.41,273.0,A,69.45,881.0,A,43.53,157.0,,12.8,380.0,,,812.0,,,92.0,,71.56,,A,64.77,,A,67.02,,A,,617.0,,74.59,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0221,checkout,2023-06-06 09:33,P027,1223.77,,7.42,,A,,28.0,,7.58,767.0,B,78.25,646.0,A,24.25,780.0,A,40.53,86.0,C,62.88,,A,47.13,181.0,A,35.34,170.0,A,49.52,532.0,A,6.66,,C,,,C,25.18,,C,33.98,682.0,C,45.4,889.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0249,search,2023-06-04 22:27,P006,2809.9,A,,,B,,111.0,C,,895.0,A,59.75,433.0,,,879.0,C,,310.0,A,,306.0,,16.77,,A,61.6,,B,12.73,489.0,C,4.85,57.0,,9.04,,B,3.55,950.0,B,9.27,972.0,,41.38,456.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0177,logout,2023-06-05 15:08,P023,,C,90.91,360.0,C,,374.0,A,90.5,775.0,A,11.97,466.0,,72.05,,,78.1,285.0,B,96.45,311.0,C,5.11,400.0,,68.08,,B,39.88,902.0,C,13.49,,C,,411.0,B,8.35,933.0,A,,592.0,A,,314.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0082,wishlist_add,2023-06-04 16:54,P021,,A,79.83,318.0,C,26.4,,B,58.94,369.0,A,,662.0,A,5.4,,B,,472.0,A,11.18,107.0,,,,B,98.49,510.0,A,49.69,498.0,C,,968.0,B,70.16,372.0,B,,535.0,B,8.21,900.0,B,87.57,195.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0264,add_to_cart,2023-06-02 03:50,P030,1256.37,A,,420.0,C,62.09,409.0,,,589.0,,84.89,738.0,,81.8,520.0,C,3.13,141.0,A,38.3,841.0,C,97.08,,B,14.38,597.0,C,5.91,670.0,A,59.57,,A,70.42,120.0,C,68.22,,B,30.01,281.0,A,,428.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0171,search,2023-06-04 04:36,P024,1113.29,,6.16,818.0,,35.42,,B,,,C,99.46,486.0,,58.32,,C,87.94,,C,66.47,318.0,A,,541.0,C,90.45,963.0,C,,822.0,,95.28,746.0,B,,674.0,,,462.0,A,97.52,463.0,C,,538.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0244,page_view,2023-06-06 18:35,P006,2076.13,A,71.89,821.0,,4.25,115.0,B,85.46,461.0,A,85.97,41.0,A,54.07,,C,58.23,616.0,A,75.66,581.0,,70.94,,A,,698.0,,61.27,440.0,,63.44,,B,,659.0,C,,,A,44.88,265.0,A,83.82,506.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0225,login,2023-06-06 08:59,P021,,A,81.44,628.0,B,57.03,239.0,A,87.79,,A,16.76,455.0,,,866.0,B,31.36,954.0,,65.29,911.0,,11.77,,A,30.64,52.0,B,34.17,544.0,B,,629.0,,21.49,511.0,A,,660.0,,79.79,518.0,C,29.47,926.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0314,login,2023-06-02 08:25,P009,2030.35,B,,660.0,B,7.74,,,95.16,,,35.46,853.0,,,645.0,,,963.0,,,754.0,,14.32,367.0,C,60.75,429.0,A,54.77,224.0,C,57.92,,,20.93,,A,55.19,131.0,A,83.91,,B,,366.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0021,add_to_cart,2023-06-03 18:16,P011,2597.9,C,,966.0,B,30.24,,A,,,,,130.0,A,85.37,433.0,A,34.95,785.0,,96.61,,,94.74,,C,30.77,,C,50.19,791.0,C,81.32,,C,69.92,,,92.09,514.0,C,2.73,,A,90.17,504.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0031,login,2023-06-03 08:23,P015,1022.92,C,22.85,739.0,B,65.64,,A,38.6,,B,17.11,,,,982.0,A,86.32,,A,4.92,68.0,B,42.92,464.0,C,56.99,884.0,C,94.36,602.0,C,23.27,,A,91.74,,C,55.59,739.0,C,53.21,626.0,C,70.75,919.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0096,logout,2023-06-04 02:10,P015,,B,85.92,272.0,B,46.57,348.0,C,,,,64.54,610.0,C,65.37,642.0,C,,889.0,C,,306.0,,40.77,628.0,C,56.08,14.0,A,73.2,196.0,A,68.75,697.0,,16.78,,,10.96,180.0,C,17.17,359.0,,23.33,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0310,logout,2023-06-04 22:12,P020,,B,67.19,547.0,,17.2,644.0,B,38.31,704.0,A,92.71,335.0,C,51.85,351.0,C,47.62,,,,,C,40.92,360.0,A,17.77,65.0,C,,288.0,,64.89,,B,,515.0,C,,798.0,,71.09,559.0,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0363,logout,2023-06-02 17:25,P027,,,,707.0,C,56.8,359.0,,,932.0,C,13.54,491.0,B,82.89,,C,,411.0,C,83.66,,C,,999.0,C,0.04,984.0,,50.67,23.0,A,,434.0,A,65.27,59.0,,21.77,796.0,A,3.63,916.0,A,55.76,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0363,login,2023-06-03 13:36,P029,,,16.76,659.0,,26.39,289.0,B,9.6,627.0,B,74.25,,B,90.19,891.0,A,22.28,,B,30.15,473.0,A,76.73,,B,,921.0,,4.43,77.0,B,90.02,,,31.45,415.0,,88.34,260.0,C,24.94,497.0,B,34.45,851.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0264,login,2023-06-03 11:01,P014,,B,14.85,690.0,B,,,B,80.11,533.0,B,68.45,,B,,,C,27.43,400.0,B,,587.0,,58.8,660.0,B,61.95,,C,75.19,649.0,B,,,A,,532.0,B,88.93,798.0,B,57.01,,A,11.67,402.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0333,logout,2023-06-02 19:13,P021,,A,85.61,,C,54.08,101.0,A,14.09,,,40.54,943.0,B,26.42,203.0,A,82.32,131.0,,34.63,552.0,A,,,B,,425.0,A,91.52,626.0,B,,839.0,,,595.0,A,44.38,211.0,C,43.35,863.0,,,953.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0334,logout,2023-06-03 18:45,P008,550.55,,46.39,,B,28.04,164.0,C,,,B,,44.0,B,70.05,237.0,B,,159.0,A,53.36,551.0,B,47.2,224.0,,,,B,,154.0,,31.74,364.0,B,73.61,968.0,B,63.45,871.0,C,7.58,272.0,B,51.79,537.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0057,login,2023-06-01 20:53,P028,2258.88,A,27.51,,A,50.18,852.0,A,33.62,472.0,,58.75,566.0,C,,282.0,C,80.59,,,,,A,6.22,,,31.78,161.0,B,47.09,,A,1.38,,A,,318.0,B,,378.0,C,38.48,150.0,B,13.03,113.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0269,add_to_cart,2023-06-04 09:07,P030,970.64,B,62.74,279.0,C,72.24,,,7.01,,,,699.0,B,,,C,50.4,643.0,,89.93,86.0,A,7.08,448.0,A,,,B,,733.0,A,21.82,,A,72.75,,C,0.62,224.0,C,38.48,641.0,A,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0286,login,2023-06-06 16:03,P027,,,11.66,,B,86.12,503.0,B,,588.0,C,45.91,59.0,B,,730.0,C,5.06,,A,,959.0,A,,,B,,86.0,C,,812.0,B,,,C,88.51,763.0,B,8.92,581.0,C,,61.0,B,13.63,449.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0094,page_view,2023-06-05 12:22,P019,,,11.87,,C,31.59,,B,52.77,341.0,B,,798.0,C,,538.0,A,82.91,,B,,656.0,B,,,B,22.62,,B,88.9,832.0,B,,330.0,,,507.0,A,11.46,,,15.02,,,35.69,718.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0224,search,2023-06-03 22:15,P001,,A,,983.0,A,58.15,,A,33.72,769.0,B,81.82,818.0,,90.75,896.0,C,26.22,239.0,C,60.35,492.0,B,,,,43.43,415.0,A,,617.0,C,,765.0,A,,639.0,,45.52,357.0,,4.16,,,63.7,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0010,profile_update,2023-06-06 13:25,P008,1592.02,A,50.31,60.0,C,67.78,,C,,,C,92.53,891.0,B,62.5,538.0,B,2.19,,A,55.42,,,,459.0,B,81.87,,,70.7,698.0,A,4.84,478.0,C,19.93,443.0,,,153.0,C,,,C,25.18,518.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0286,logout,2023-06-01 10:18,P010,,C,,,C,35.1,158.0,B,,435.0,B,60.01,,A,,275.0,C,,324.0,A,15.19,890.0,A,9.0,912.0,B,86.19,,A,,216.0,B,,,A,,,C,53.4,,C,68.02,428.0,C,,543.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0234,wishlist_add,2023-06-01 21:17,P026,947.3,C,65.86,,C,,442.0,C,,,C,19.59,,C,31.98,465.0,A,96.03,,C,64.89,512.0,C,26.31,743.0,,,892.0,,,89.0,C,,777.0,,81.97,,C,23.14,646.0,C,,229.0,,20.67,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0008,search,2023-06-02 19:55,P005,,B,31.47,580.0,B,15.3,980.0,C,37.18,753.0,C,93.87,653.0,C,30.15,728.0,B,57.08,833.0,A,88.48,109.0,A,67.21,522.0,B,,,,,486.0,,63.15,506.0,C,38.24,,A,,738.0,,96.52,,,29.36,952.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0207,page_view,2023-06-04 23:31,P016,,A,88.42,,,61.91,23.0,B,18.34,,,,766.0,C,10.89,17.0,C,,,,95.51,,,48.32,916.0,A,74.7,323.0,C,30.68,99.0,C,83.65,,C,,,C,68.72,,,28.32,556.0,C,8.31,600.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0141,page_view,2023-06-03 07:39,P029,,A,,,,44.98,,,23.08,613.0,,51.5,,C,37.94,95.0,A,,805.0,B,,871.0,C,62.23,847.0,,96.22,679.0,A,43.35,,B,,373.0,A,72.46,30.0,C,44.41,712.0,B,69.69,752.0,C,3.49,325.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0153,page_view,2023-06-04 16:48,P005,868.8,,28.01,285.0,C,68.02,590.0,C,78.85,,,,,,63.11,872.0,A,58.72,224.0,,61.82,255.0,B,30.25,971.0,,,,,,417.0,,20.36,338.0,,,395.0,A,5.65,54.0,,52.45,,,,997.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0388,checkout,2023-06-03 08:36,P017,,,36.59,,,95.41,,A,98.58,756.0,,,,C,0.0,494.0,A,,77.0,C,68.41,688.0,,13.66,631.0,B,73.37,919.0,B,45.49,566.0,C,81.89,951.0,A,64.06,,B,,717.0,A,84.53,505.0,,90.1,338.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0064,checkout,2023-06-03 05:35,P021,200.64,B,31.42,973.0,C,,396.0,C,90.45,,A,77.97,,,96.2,441.0,C,,568.0,B,,590.0,A,,678.0,,,134.0,A,33.67,,A,,15.0,B,47.01,,C,56.81,517.0,A,,,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0363,add_to_cart,2023-06-02 12:35,P029,1935.07,B,79.71,,B,30.05,,C,,881.0,C,92.76,61.0,A,,587.0,B,48.89,954.0,A,29.23,690.0,,84.84,,,24.62,65.0,A,49.34,,,83.22,,B,,239.0,B,84.29,,C,66.38,262.0,C,39.36,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0072,add_to_cart,2023-06-05 08:55,P014,,B,42.01,430.0,C,89.65,408.0,B,,231.0,,,313.0,C,5.27,748.0,A,87.35,,A,,,,48.34,975.0,B,70.83,488.0,,81.09,962.0,C,,,,78.29,,C,,169.0,C,42.12,,,21.77,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0336,add_to_cart,2023-06-03 22:19,P023,,B,58.1,559.0,C,,511.0,C,,698.0,B,,549.0,B,69.91,,C,94.78,513.0,B,1.06,740.0,B,,,,56.65,915.0,B,29.61,,C,31.62,,,95.35,,C,9.82,,,,846.0,C,33.62,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0173,add_to_cart,2023-06-03 21:59,P013,,B,46.99,807.0,B,91.06,705.0,A,2.82,998.0,C,84.02,130.0,B,31.52,793.0,,,,A,16.13,236.0,A,12.55,532.0,B,40.51,499.0,A,,891.0,C,58.28,10.0,,97.87,171.0,C,62.36,,,45.8,,B,,747.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0092,search,2023-06-04 07:53,P012,1410.02,,,182.0,,0.96,53.0,C,,237.0,B,73.32,,C,,,A,18.47,391.0,B,,,C,30.21,50.0,A,14.3,,B,24.09,,,86.89,,A,,550.0,C,92.14,872.0,,6.67,285.0,C,,481.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0020,wishlist_add,2023-06-03 21:28,P013,2702.66,,71.15,263.0,A,,283.0,,,,A,37.97,,A,,365.0,B,25.04,994.0,B,,427.0,C,,,A,52.69,332.0,A,44.78,813.0,A,,196.0,B,31.75,,,37.32,804.0,C,46.47,477.0,A,92.9,785.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0387,add_to_cart,2023-06-06 19:38,P016,2891.19,A,63.84,,B,2.43,817.0,A,94.18,125.0,B,25.94,,,,725.0,C,60.62,267.0,B,58.54,,A,35.81,,,,,,,765.0,C,,144.0,C,75.24,240.0,C,20.19,208.0,C,13.19,,B,32.83,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0326,add_to_cart,2023-06-06 17:08,P008,1639.71,B,29.52,537.0,C,80.36,571.0,A,53.65,,A,89.26,223.0,A,0.77,935.0,,62.58,104.0,C,90.18,788.0,A,33.09,,B,,711.0,,7.97,745.0,B,,266.0,B,4.96,728.0,A,2.58,935.0,C,75.17,,C,15.98,79.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0274,login,2023-06-03 20:43,P007,1203.88,C,,,B,,,C,40.6,564.0,B,16.77,,,64.24,,,,225.0,,,252.0,C,77.69,690.0,C,2.45,,A,53.05,,B,96.14,584.0,B,81.72,,C,20.17,,,38.99,,,,872.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0192,logout,2023-06-05 06:13,P021,2706.11,B,51.84,114.0,C,84.06,583.0,B,,,,42.56,,A,93.55,927.0,A,,60.0,B,35.59,525.0,B,,,B,,120.0,A,45.73,654.0,A,59.83,,C,52.5,987.0,B,,,B,,,C,49.98,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0003,add_to_cart,2023-06-06 07:07,P012,,C,,792.0,C,22.95,442.0,B,26.38,405.0,C,,731.0,B,,37.0,,32.27,,A,,,C,,449.0,C,13.08,,,35.51,,C,,740.0,C,84.65,,A,95.45,,,15.47,,C,84.26,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0225,logout,2023-06-03 07:27,P021,2084.73,,,,C,59.91,218.0,B,,901.0,C,35.73,897.0,B,,548.0,C,,,A,,976.0,C,,692.0,B,66.37,881.0,C,29.01,,,53.48,563.0,B,4.76,,A,15.31,311.0,B,36.58,358.0,C,70.19,916.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0025,search,2023-06-01 11:47,P024,1693.49,C,,718.0,B,75.3,996.0,A,8.69,227.0,A,71.88,959.0,C,96.62,299.0,B,,456.0,B,66.02,375.0,,88.78,,B,92.04,453.0,A,52.94,467.0,,,,C,43.26,,B,,651.0,A,65.19,933.0,A,53.95,367.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0385,profile_update,2023-06-05 19:19,P009,2856.32,,24.68,878.0,C,64.02,968.0,B,,332.0,,43.91,,B,,,A,22.45,190.0,,32.74,478.0,A,11.95,,,62.02,142.0,C,,959.0,,,177.0,,92.49,300.0,B,89.48,595.0,C,64.35,549.0,A,97.09,128.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0178,checkout,2023-06-03 19:41,P004,,A,13.25,607.0,A,61.44,250.0,B,,171.0,,16.09,,C,16.55,593.0,B,39.14,,C,,659.0,B,63.69,296.0,B,,160.0,A,,487.0,C,79.8,672.0,B,,756.0,,72.46,,B,,,,53.19,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0283,page_view,2023-06-05 21:21,P025,,A,10.51,,B,,905.0,A,56.53,731.0,A,33.01,936.0,,32.21,,,9.29,295.0,B,,,B,38.7,807.0,B,,491.0,B,91.99,192.0,,43.47,,B,44.82,,,0.38,230.0,A,93.88,810.0,A,11.04,732.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0214,checkout,2023-06-02 12:34,P013,715.52,C,,,A,86.69,57.0,A,74.03,312.0,A,37.77,7.0,A,20.34,172.0,C,,776.0,,,653.0,A,1.26,126.0,A,,992.0,A,88.74,321.0,C,,,C,,612.0,B,,232.0,C,80.56,59.0,A,,794.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0119,login,2023-06-04 22:24,P021,,A,23.46,,A,10.11,604.0,A,,82.0,B,,829.0,C,64.61,424.0,B,6.64,349.0,,,,A,42.53,,C,81.87,441.0,A,95.86,50.0,A,90.26,579.0,B,96.67,784.0,B,58.38,529.0,,16.83,,A,96.99,125.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0049,search,2023-06-04 17:59,P021,2538.58,B,35.2,585.0,B,,15.0,B,23.74,,A,66.02,430.0,C,16.12,225.0,,19.35,,,,921.0,A,84.1,815.0,,10.54,987.0,B,64.74,,A,,,,15.4,307.0,A,79.68,831.0,C,,595.0,B,,291.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0194,profile_update,2023-06-02 15:42,P023,,,,381.0,,,686.0,B,,939.0,B,,883.0,,,226.0,B,21.2,679.0,,,419.0,,90.29,246.0,C,96.02,785.0,C,28.33,940.0,B,38.94,,A,15.41,262.0,,,,,,690.0,,89.92,208.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0286,page_view,2023-06-06 10:16,P015,,,,765.0,C,,,,26.76,856.0,A,42.75,506.0,,,418.0,C,1.76,360.0,B,43.28,523.0,,6.39,347.0,,25.39,,,83.03,509.0,,79.66,923.0,A,10.27,,,66.18,,C,27.04,458.0,B,,205.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
